timestamp,type,user,action,description
2025-05-26 11:56:48,MAIL,amin.ghanim,CLICKED_LINK,Tentative d’accès à un email protégé par MFA: Lien 'http://reset.um6p-web.org/security-check'
2025-05-26 12:14:12,MAIL,mariyam.farid,CLICKED_LINK,Envoi d’un email avec des informations financières: Lien 'http://vpn-um6p.net/auth'
2025-05-26 11:57:51,MAIL,bilal.abdelaziz,EMAIL_MARKED_UNREAD,Consultation d’un email avec informations stratégiques
2025-05-26 12:24:31,MAIL,nisreen.jamal,EMAIL_UNTAGGED,Accès à plusieurs terminaux simultanés suspecté
2025-05-26 12:25:12,MAIL,rima.bashir,REPORTED_PHISHING,Nouvelle connexion détectée depuis un appareil inconnu: Sujet 'Communication officielle UM6P'
2025-05-26 10:47:36,MAIL,laila.badran,EMAIL_SIGNATURE_ADDED,Suppression de plusieurs emails en masse
2025-05-26 11:39:00,MAIL,basim.zahran,EMAIL_FORWARDED_EXTERNAL,Renvoi d’un email avec données sensibles
2025-05-26 12:08:41,MAIL,karim.faraj,UNMARK_SPAM,Alerte déclenchée pour activités suspectes sur compte
2025-05-26 11:12:41,MAIL,zaina.karim,DELETE_EMAIL,Accès refusé suite à politique de sécurité renforcée
2025-05-26 11:23:47,MAIL,ahmed.alsayed,EMAIL_MOVED_FOLDER,Tentative de connexion détectée depuis une IP étrangère
2025-05-26 12:11:04,MAIL,yasir.abdullah,API_ACCESS_GRANTED,Envoi d’un email de validation pour action urgente
2025-05-26 12:29:07,MAIL,rana.azzam,API_ACCESS_REVOKED,Téléchargement d’un fichier CSV utilisateur
2025-05-26 12:24:36,MAIL,khaled.rafat,SECURITY_ALERT_ACKNOWLEDGED,Envoi d’un rapport PDF à une adresse externe
2025-05-26 11:19:05,MAIL,zahra.mahdi,SECURITY_POLICY_UPDATED,Consultation d’un email avec informations stratégiques
2025-05-26 11:44:20,MAIL,rasha.younis,EMAIL_DELETION,Changement de mot de passe demandé par utilisateur: Sujet 'Invitation à l’atelier de sensibilisation'
2025-05-26 11:56:16,MAIL,firas.mohamed,UPLOAD_ATTACHMENT,Téléchargement d’une liste de contacts sécurisée
2025-05-26 12:04:46,MAIL,jihad.abed,PASSWORD_ATTEMPT_BLOCKED,Accès à plusieurs terminaux simultanés suspecté
2025-05-26 11:54:55,MAIL,noor.jalal,ACCOUNT_SUSPENDED,Renvoi d’un email avec données sensibles
2025-05-26 12:39:48,MAIL,zohair.salim,ALERT_TRIGGERED,Lecture d’un email de confirmation d’inscription
2025-05-26 11:46:30,MAIL,samir.shaheen,PASSWORD_ATTEMPT_BLOCKED,Renvoi d’un email avec données sensibles
2025-05-26 12:07:35,MAIL,samar.ridha,AUTO_REPLY_SET,Réception d’un email contenant des instructions critiques
2025-05-26 12:25:11,MAIL,salma.hamdan,PASSWORD_RESET,Changement d’adresse email associé au compte
2025-05-26 11:53:19,MAIL,nisreen.jamal,EMAIL_RULE_CREATED,Mise à jour des filtres anti-spam dans la boîte mail
2025-05-26 11:58:30,MAIL,yasir.abdullah,EMAIL_RULE_DELETED,Multiples connexions simultanées détectées
2025-05-26 11:26:41,MAIL,rima.bashir,EMAIL_FLAGGED,Envoi d’un email avec des informations financières
2025-05-26 11:31:40,MAIL,marwan.alhaj,EMAIL_RULE_TRIGGERED,Téléchargement d’une archive mail pour archivage
2025-05-26 11:41:19,MAIL,yara.khaled,LOGIN_FROM_NEW_DEVICE,"Envoi d’un email de validation pour action urgente: IP 10.10.12.38, Appareil 'IPHONE-13-UM6P'"
2025-05-26 12:35:05,MAIL,layla.abdullah,EMAIL_UNTAGGED,Suppression d’un email de phishing détecté
2025-05-26 12:19:30,MAIL,zohair.salim,API_ACCESS_GRANTED,Signalement d’un email phishing par utilisateur
2025-05-26 12:28:46,MAIL,khalil.abdullah,EMAIL_RULE_DELETED,Suppression d’un email suite à demande de sécurité
2025-05-26 12:22:22,MAIL,nashit.alhadi,AUTO_REPLY_SET,Réception d’un email avec instructions de déploiement
2025-05-26 11:32:58,MAIL,ahmed.bakr,EMAIL_RULE_CREATED,Envoi d’un email de validation pour action urgente
2025-05-26 11:43:52,MAIL,younes.abdullah,ALERT_TRIGGERED,Échec de connexion suite à tentative non autorisée
2025-05-26 12:07:35,MAIL,kareem.jamal,SECURITY_ALERT_ACKNOWLEDGED,Lecture d’un email interne confidentiel
2025-05-26 11:53:51,MAIL,jamila.kamal,EMAIL_SEARCH,Envoi d’un email avec des informations financières: Recherche 'Export emails service RH'
2025-05-26 11:16:13,MAIL,mohanna.hadi,EMAIL_DECRYPTED,Accès à la boîte mail bloqué par l’administrateur
2025-05-26 11:41:08,MAIL,manal.rashid,FORWARD_EMAIL,"Signalement d’email frauduleux via le portail: Destinataire 'sara.karim@gmail.com', Sujet 'Nouveau règlement intérieur UM6P'"
2025-05-26 13:02:23,MAIL,zubair.abdulqadir,EMAIL_MARKED_READ,Connexion à la messagerie via un appareil mobile
2025-05-26 12:40:56,MAIL,samar.ridha,EMAIL_TAGGED,Connexion à la messagerie via un appareil mobile
2025-05-26 11:12:41,MAIL,tamer.karim,API_ACCESS_REVOKED,Envoi d’email de rappel pour réunion
2025-05-26 12:07:17,MAIL,jumana.ghazi,EMAIL_UNFLAGGED,Téléchargement d’une pièce jointe confidentielle
2025-05-26 13:06:57,MAIL,kareem.zidan,EMAIL_DELETION,Signalement d’email frauduleux via le portail: Sujet 'Invitation au webinaire sur la sécurité'
2025-05-26 11:35:51,MAIL,firas.mohamed,EMAIL_FORWARDED_EXTERNAL,Réception d’un email contenant des instructions critiques
2025-05-26 12:02:49,MAIL,farah.dawoud,EMAIL_RULE_TRIGGERED,Tentative de connexion détectée depuis une IP étrangère
2025-05-26 13:01:46,MAIL,shimaa.hassan,LOGIN_SUCCESS,Demande d’aide pour récupération de mot de passe: IP 10.10.12.52
2025-05-26 12:38:01,MAIL,saif.alqahtani,EMAIL_RULE_CREATED,Signalement d’email frauduleux via le portail
2025-05-26 11:55:15,MAIL,salim.hadi,EMAIL_MARKED_UNREAD,Récupération d’emails archivés pour audit
2025-05-26 11:08:39,MAIL,zain.ghazal,EMAIL_FLAGGED,Déclenchement d’une règle UEBA pour trafic inhabituel
2025-05-26 12:32:40,MAIL,siham.faraj,SECURITY_POLICY_UPDATED,"Clic sur un lien suspect détecté, possible phishing"
2025-05-26 11:17:37,MAIL,mustafa.alraqi,SECURITY_QUESTION_CHANGED,Téléchargement d’un document d’audit sécurité
2025-05-26 11:49:07,MAIL,mohamed.hassan,REPLY_EMAIL,Envoi d’un email au support informatique
2025-05-26 12:43:02,MAIL,salim.hadi,ATTACHMENT_DOWNLOAD,Signalement d’une tentative de fraude bancaire: Fichier 'guide_securite_informatique.pdf'
2025-05-26 13:12:31,MAIL,siham.faraj,EMAIL_MARKED_READ,Connexion à la messagerie via un appareil mobile
2025-05-26 11:52:12,MAIL,adil.najjar,FORWARD_EMAIL,"Téléchargement d’une liste de contacts sécurisée: Destinataire 'zayd.abdelrahim@um6p.ma', Sujet 'Changement d’adresse email de contact'"
2025-05-26 13:13:58,MAIL,dalia.abdulaziz,CLICKED_LINK,Modification des droits d’accès à un dossier partagé: Lien 'http://vpn-um6p.net/auth'
2025-05-26 11:48:54,MAIL,mariyam.farid,PASSWORD_CHANGE,Envoi d’un email de confirmation d’action IT
2025-05-26 12:21:05,MAIL,nour.elmasri,PASSWORD_RESET,Téléchargement d’une pièce jointe confidentielle
2025-05-26 11:39:42,MAIL,sami.jaber,LOGIN_FROM_NEW_DEVICE,"Accès à la messagerie via VPN sécurisé: IP 10.10.12.65, Appareil 'IPAD-MINI-UM6P'"
2025-05-26 13:09:58,MAIL,kamilah.mohamed,ACCOUNT_REACTIVATED,Accès refusé suite à politique de sécurité renforcée
2025-05-26 11:18:18,MAIL,laila.badran,UNAUTHORIZED_ACCESS_ATTEMPT,Téléchargement d’une pièce jointe confidentielle
2025-05-26 12:37:31,MAIL,habib.mahfouz,SECURITY_QUESTION_CHANGED,Renvoi d’un email avec données sensibles
2025-05-26 11:22:26,MAIL,salwa.hamdi,SECURITY_QUESTION_SET,Téléchargement d’une archive mail pour archivage
2025-05-26 13:20:31,MAIL,shatha.abdallah,EMAIL_DECRYPTED,Lecture d’un email d’alerte sécurité
2025-05-26 11:30:43,MAIL,samir.alhassan,ACCOUNT_UNLOCK,Accès à la boîte mail bloqué par l’administrateur
2025-05-26 11:43:01,MAIL,abdulrahman.karim,EMAIL_MARKED_UNREAD,Alerte déclenchée pour activités suspectes sur compte
2025-05-26 12:06:25,MAIL,amina.talal,SECURITY_QUESTION_SET,Lecture d’un email urgent sur le budget IT
2025-05-26 12:10:43,MAIL,fatma.ismail,AUTO_REPLY_SET,Changement d’adresse email associé au compte
2025-05-26 12:02:27,MAIL,wael.abdulrahim,EMAIL_MARKED_UNREAD,Connexion à la messagerie via un appareil mobile
2025-05-26 11:49:05,MAIL,rami.salim,DELETE_EMAIL,Signalement d’email frauduleux via le portail
2025-05-26 11:22:26,MAIL,khalil.abdullah,EMAIL_TAGGED,Consultation d’un email avec informations stratégiques
2025-05-26 12:24:59,MAIL,yara.khaled,PASSWORD_ATTEMPT_BLOCKED,Signalement d’un email phishing par utilisateur
2025-05-26 11:53:28,MAIL,jamila.kamal,AUTO_REPLY_SET,Blocage automatique du compte suite à alertes AD
2025-05-26 13:08:08,MAIL,rania.faraj,SUSPICIOUS_ACTIVITY_DETECTED,Réception d’un email de mise à jour logicielle
2025-05-26 11:56:00,MAIL,khalil.abdullah,DELETE_EMAIL,Lecture d’un email d’alerte sécurité
2025-05-26 13:32:35,MAIL,noura.abdul,FORWARD_EMAIL,"Envoi d’un email avec des informations financières: Destinataire 'nour.elmasri@um6p.ma', Sujet 'Validation du plan de formation IT'"
2025-05-26 11:34:17,MAIL,nashit.alhadi,EMAIL_RECEIVED_EXTERNAL,Transfert d’un email à un client externe
2025-05-26 12:54:50,MAIL,alaa.salem,DOWNLOAD_ATTACHMENT,Suppression d’un email de phishing détecté: Fichier 'rapport_incident_informatique.docx'
2025-05-26 12:28:39,MAIL,rima.bashir,LOGIN_FAILED,Accès refusé suite à politique de sécurité renforcée: IP 10.10.12.142
2025-05-26 13:41:50,MAIL,jamila.kamal,ACCOUNT_REACTIVATED,Téléchargement d’une liste de contacts sécurisée
2025-05-26 12:00:46,MAIL,lamia.bader,EMAIL_UNFLAGGED,Tentative d’accès à un email protégé par MFA
2025-05-26 12:16:18,MAIL,hamza.karim,ACCOUNT_REACTIVATED,Demande d’accès temporaire pour collaborateur externe
2025-05-26 11:37:47,MAIL,jamal.alfaraj,SPAM_FILTER_UPDATED,Réception d’un email de mise à jour logicielle
2025-05-26 12:53:00,MAIL,noura.abdul,AUTO_REPLY_SET,Signalement d’un email spam suspect
2025-05-26 11:42:58,MAIL,fahd.saadi,LOGIN_FROM_NEW_DEVICE,"Demande d’aide pour récupération de mot de passe: IP 10.10.12.50, Appareil 'SURFACE-GO'"
2025-05-26 11:38:52,MAIL,kamilah.mohamed,EMAIL_ENCRYPTION_DISABLED,Signalement d’une tentative de fraude bancaire
2025-05-26 12:14:45,MAIL,hafsa.mansur,EMAIL_TAGGED,Signalement d’email frauduleux via le portail
2025-05-26 13:28:25,MAIL,yara.khaled,ACCOUNT_SUSPENDED,Connexion au webmail via IP validée par AD
2025-05-26 11:52:58,MAIL,hala.karim,LOGIN_FROM_NEW_DEVICE,"Accès à la messagerie via VPN sécurisé: IP 10.10.12.93, Appareil 'SAMSUNG-TAB-A8'"
2025-05-26 13:36:13,MAIL,ahmed.alhaj,EMAIL_UNFLAGGED,Téléchargement d’un document d’audit sécurité
2025-05-26 13:26:24,MAIL,mariyam.farid,AUTO_REPLY_SET,Téléchargement d’un rapport de vulnérabilité réseau
2025-05-26 12:23:30,MAIL,khaled.rafat,ACCOUNT_REACTIVATED,Multiples connexions simultanées détectées
2025-05-26 12:28:32,MAIL,zainab.karim,ACCOUNT_REACTIVATED,Connexion au webmail via IP validée par AD
2025-05-26 11:43:58,MAIL,jamal.alfaraj,MARK_SPAM,Accès au webmail via un nouveau navigateur
2025-05-26 13:39:19,MAIL,ali.mostafa,ACCOUNT_LOCK,Accès refusé suite à politique de sécurité renforcée: Compte ali.mostafa
2025-05-26 13:40:05,MAIL,fahd.saadi,ACCOUNT_LOCK,Accès refusé suite à politique de sécurité renforcée: Compte fahd.saadi
2025-05-26 12:45:31,MAIL,layla.abdullah,EMAIL_RULE_TRIGGERED,Modification des droits d’accès à un dossier partagé
2025-05-26 12:14:52,MAIL,lina.hadi,EMAIL_DELETION,Notification d’une nouvelle règle de sécurité mail: Sujet 'Statistiques d’utilisation VPN'
2025-05-26 12:36:47,MAIL,farid.shaheen,SECURITY_QUESTION_SET,Envoi d’un email de validation pour action urgente
2025-05-26 13:09:54,MAIL,samar.ridha,API_ACCESS_REVOKED,Connexion au webmail via IP validée par AD
2025-05-26 13:54:52,MAIL,nader.alsalem,REPORTED_PHISHING,Accès au webmail via un nouveau navigateur: Sujet 'Mise à jour des droits d’accès'
2025-05-26 12:40:49,MAIL,alaa.salem,PASSWORD_CHANGE,Renvoi d’un email avec données sensibles
2025-05-26 12:19:42,MAIL,maya.hussein,EMAIL_RULE_TRIGGERED,Récupération d’emails archivés pour audit
2025-05-26 13:51:26,MAIL,mohanna.hadi,SECURITY_LOG_REVIEWED,Envoi d’un email de confirmation d’action IT
2025-05-26 11:46:56,MAIL,samar.ridha,EMAIL_DELETION,Envoi d’un email avec des informations financières: Sujet 'Avis de maintenance réseau'
2025-05-26 12:25:06,MAIL,mohamed.sharif,EMAIL_MARKED_UNREAD,Partage d’un rapport financier avec l’équipe
2025-05-26 11:53:54,MAIL,dania.kassem,SECURITY_QUESTION_SET,Téléchargement d’un formulaire officiel
2025-05-26 12:30:22,MAIL,zohair.salim,SECURITY_QUESTION_SET,Téléchargement d’une pièce jointe confidentielle
2025-05-26 13:47:58,MAIL,lina.abdulaziz,EMAIL_RULE_TRIGGERED,Lecture d’un email urgent sur le budget IT
2025-05-26 13:09:31,MAIL,laila.badran,CLICKED_LINK,Téléchargement d’un document d’audit sécurité: Lien 'http://um6p-storage.com/public/HR_policy.pdf'
2025-05-26 12:52:19,MAIL,reem.jabari,LOGIN_FAILED,Envoi d’un email de confirmation d’action IT: IP 10.10.12.15
2025-05-26 12:19:48,MAIL,mona.abdul,EMAIL_DELETION,Renvoi d’un email avec données sensibles: Sujet 'Rapport d’analyse des logs réseau'
2025-05-26 12:59:54,MAIL,samira.karim,EMAIL_ENCRYPTION_ENABLED,Blocage automatique du compte suite à alertes AD
2025-05-26 12:23:03,MAIL,marwan.alhaj,ATTACHMENT_DOWNLOAD,Accès à plusieurs terminaux simultanés suspecté: Fichier 'dossier_mediation_clients.pdf'
2025-05-26 13:58:30,MAIL,farouk.karim,PASSWORD_ATTEMPT_BLOCKED,Lecture d’un email d’alerte sécurité
2025-05-26 13:07:53,MAIL,dalia.abdulaziz,EMAIL_MARKED_READ,Partage sécurisé d’un fichier via mail interne
2025-05-26 11:54:01,MAIL,najwa.bassem,API_ACCESS_GRANTED,Consultation d’un email avec informations stratégiques
2025-05-26 14:09:20,MAIL,nour.elmasri,UNAUTHORIZED_ACCESS_ATTEMPT,Téléchargement d’une pièce jointe confidentielle
2025-05-26 13:45:41,MAIL,dina.farouk,SECURITY_POLICY_UPDATED,Tentative de connexion détectée depuis une IP étrangère
2025-05-26 14:13:42,MAIL,ali.mostafa,ATTACHMENT_SENT,Accès au webmail via un nouveau navigateur: Fichier 'dossier_risques_informatiques.pdf' envoyé à 'samir.elghazali@mail.com'
2025-05-26 13:16:24,MAIL,younes.abdullah,REPORTED_PHISHING,Renvoi d’un email avec données sensibles: Sujet 'Mise à jour des droits d’accès'
2025-05-26 12:07:24,MAIL,hibah.yusuf,UNAUTHORIZED_ACCESS_ATTEMPT,Signalement d’un email phishing par utilisateur
2025-05-26 13:50:45,MAIL,yasmeen.salim,EMAIL_AUTO_DELETED,Suppression d’un email confidentiel
2025-05-26 12:59:34,MAIL,amin.ghanim,SPAM_FILTER_UPDATED,Blocage automatique du compte suite à alertes AD
2025-05-26 14:20:03,MAIL,shimaa.hassan,EMAIL_SIGNATURE_REMOVED,Signalement d’un phishing à l’équipe sécurité
2025-05-26 13:36:21,MAIL,salim.hadi,SUSPICIOUS_ACTIVITY_DETECTED,Accès à la boîte mail bloqué par l’administrateur
2025-05-26 12:05:10,MAIL,adil.azzam,EMAIL_UNFLAGGED,Réinitialisation du mot de passe par l’utilisateur
2025-05-26 14:02:24,MAIL,sara.farid,SECURITY_POLICY_UPDATED,Consultation d’un email avec pièce jointe sensible
2025-05-26 14:10:05,MAIL,muna.rashid,LOGIN_FAILED,Accès à la boîte mail bloqué par l’administrateur: IP 10.10.12.130
2025-05-26 13:09:27,MAIL,zayd.abdelrahim,PASSWORD_CHANGE,Suppression d’un email confidentiel
2025-05-26 11:51:34,MAIL,nabil.ayoub,UPLOAD_ATTACHMENT,Téléchargement d’un rapport de vulnérabilité réseau
2025-05-26 14:27:03,MAIL,omar.salem,EMAIL_RULE_DELETED,Lecture d’un email interne confidentiel
2025-05-26 12:59:49,MAIL,kamilah.mohamed,EMAIL_MARKED_READ,Tentative d’accès à un email protégé par MFA
2025-05-26 12:55:12,MAIL,omar.salem,SECURITY_QUESTION_SET,Lecture d’un email d’alerte sécurité
2025-05-26 13:21:01,MAIL,najwa.bassem,EMAIL_DELETION,Suppression de plusieurs emails en masse: Sujet 'Rappel: Changement de mot de passe imminent'
2025-05-26 14:23:57,MAIL,zubair.abdulqadir,EMAIL_RULE_TRIGGERED,Accès refusé suite à politique de sécurité renforcée
2025-05-26 13:01:53,MAIL,rania.faraj,EMAIL_MARKED_UNREAD,Téléchargement d’une archive mail pour archivage
2025-05-26 13:08:44,MAIL,mohamed.sharif,CLICKED_LINK,Mise à jour des filtres anti-spam dans la boîte mail: Lien 'http://um6p-docs-support.com/login'
2025-05-26 12:15:30,MAIL,alaa.salem,MARK_SPAM,Multiples connexions simultanées détectées
2025-05-26 13:37:49,MAIL,jumana.ghazi,EMAIL_FORWARDED_EXTERNAL,Recherche d’emails contenant des mots-clés sensibles
2025-05-26 13:58:00,MAIL,najwa.bassem,ATTACHMENT_DOWNLOAD,Envoi d’un email avec des informations financières: Fichier 'plan_deploiement_applications.pdf'
2025-05-26 13:33:12,MAIL,yara.khaled,PASSWORD_CHANGE,Envoi d’un email de confirmation d’action IT
2025-05-26 12:27:44,MAIL,dina.farouk,MARK_SPAM,Blocage d’un lien malveillant intégré dans un email
2025-05-26 13:59:15,MAIL,noura.salem,SUSPICIOUS_ACTIVITY_DETECTED,Réinitialisation du mot de passe par l’utilisateur
2025-05-26 13:23:02,MAIL,sabir.jarrah,EMAIL_FORWARDED_EXTERNAL,Signalement d’un email spam suspect
2025-05-26 14:18:32,MAIL,rashid.nour,FORWARD_EMAIL,"Échec de connexion suite à tentative non autorisée: Destinataire 'rashid.nour@um6p.ma', Sujet 'Notification d’accès non autorisé'"
2025-05-26 14:47:23,MAIL,basil.salama,API_ACCESS_REVOKED,Recherche d’emails contenant des mots-clés sensibles
2025-05-26 14:00:05,MAIL,aya.zahra,PASSWORD_RESET,Partage d’un document critique via lien sécurisé
2025-05-26 12:27:58,MAIL,mona.abdul,ALERT_TRIGGERED,Signalement d’un email phishing par utilisateur
2025-05-26 13:11:47,MAIL,tamer.karim,AUTO_REPLY_DISABLED,Renvoi d’un email avec données sensibles
2025-05-26 12:28:16,MAIL,najat.omar,EMAIL_RECEIVED_EXTERNAL,Téléchargement d’une pièce jointe confidentielle
2025-05-26 14:08:21,MAIL,farid.shaheen,EMAIL_UNFLAGGED,Signalement d’une tentative de fraude bancaire
2025-05-26 13:19:57,MAIL,hala.sharif,EMAIL_SEARCH,Multiples connexions simultanées détectées: Recherche 'Identifiants base de données'
2025-05-26 12:07:09,MAIL,dalia.abdulaziz,EMAIL_AUTO_DELETED,Lecture d’un email d’alerte sécurité
2025-05-26 12:40:43,MAIL,rasha.younis,EMAIL_RELEASED_FROM_QUARANTINE,Signalement d’un phishing à l’équipe sécurité
2025-05-26 12:30:51,MAIL,shimaa.hassan,EMAIL_RULE_CREATED,Envoi d’email de rappel pour réunion
2025-05-26 12:59:23,MAIL,zainab.karim,UNAUTHORIZED_ACCESS_ATTEMPT,Partage d’un rapport financier avec l’équipe
2025-05-26 13:47:25,MAIL,tamer.karim,MARK_SPAM,Partage d’un rapport financier avec l’équipe
2025-05-26 13:08:36,MAIL,reem.ali,EMAIL_RECEIVED_EXTERNAL,Suppression d’un email suite à demande de sécurité
2025-05-26 12:14:41,MAIL,dania.kassem,EMAIL_UNTAGGED,Téléchargement d’un rapport de vulnérabilité réseau
2025-05-26 12:46:57,MAIL,asmaa.rahman,SECURITY_QUESTION_SET,Téléchargement d’une pièce jointe confidentielle
2025-05-26 12:37:10,MAIL,amina.talal,ATTACHMENT_DOWNLOAD,Accès au webmail via un nouveau navigateur: Fichier 'plan_continuite_activite_2025.xlsx'
2025-05-26 13:21:32,MAIL,fatima.alami,SPAM_FILTER_UPDATED,Signalement d’une tentative de fraude bancaire
2025-05-26 12:09:52,MAIL,nader.alsalem,ALERT_TRIGGERED,Signalement d’un email phishing par utilisateur
2025-05-26 14:17:14,MAIL,dalia.karim,EMAIL_MARKED_READ,Lecture d’un email d’alerte sécurité
2025-05-26 14:44:21,MAIL,samir.shaheen,ATTACHMENT_DOWNLOAD,Téléchargement d’un fichier CSV utilisateur: Fichier 'notes_support_technique.txt'
2025-05-26 14:00:03,MAIL,zubair.abdulqadir,READ_EMAIL,Téléchargement d’une archive mail pour archivage: Sujet 'Modification des règles d’accès réseau'
2025-05-26 12:52:22,MAIL,layla.abdullah,PASSWORD_RESET,Blocage automatique du compte suite à alertes AD
2025-05-26 13:24:36,MAIL,nabil.ayoub,EMAIL_RULE_TRIGGERED,Tentative d’accès à un email protégé par MFA
2025-05-26 14:14:25,MAIL,yara.khaled,EMAIL_ENCRYPTION_DISABLED,Accès à la messagerie via VPN sécurisé
2025-05-26 13:53:09,MAIL,asmaa.rahman,REPORTED_PHISHING,Blocage automatique du compte suite à alertes AD: Sujet 'Demande d’accès temporaire au système'
2025-05-26 12:59:04,MAIL,yara.khaled,CLICKED_LINK,Consultation d’un email avec pièce jointe sensible: Lien 'http://admin.um6p-portal-login.com'
2025-05-26 13:34:57,MAIL,kareem.jamal,PASSWORD_ATTEMPT_BLOCKED,Envoi d’un email avec des informations financières
2025-05-26 14:50:09,MAIL,muna.bakr,LOGIN_SUCCESS,Lecture d’un email de confirmation d’inscription: IP 10.10.12.23
2025-05-26 12:36:05,MAIL,lina.hadi,EMAIL_SEARCH,Changement de mot de passe demandé par utilisateur: Recherche 'Planning formations sécurité'
2025-05-26 15:21:48,MAIL,dina.farouk,ACCOUNT_LOCK,Signalement d’une tentative de fraude bancaire: Compte dina.farouk
2025-05-26 13:30:31,MAIL,khalil.abdullah,EMAIL_ENCRYPTION_ENABLED,Envoi d’un email avec des informations financières
2025-05-26 14:35:50,MAIL,zayd.abdelrahim,EMAIL_RULE_CREATED,Accès refusé suite à politique de sécurité renforcée
2025-05-26 15:12:10,MAIL,amin.ghanim,SECURITY_POLICY_UPDATED,Demande d’aide pour récupération de mot de passe
2025-05-26 15:18:41,MAIL,laila.badran,SECURITY_ALERT_ACKNOWLEDGED,Réception d’un email avec instructions de déploiement
2025-05-26 13:14:40,MAIL,mohanna.hadi,ACCOUNT_UNLOCK,Signalement d’email frauduleux via le portail
2025-05-26 14:29:03,MAIL,mariyam.farid,MARK_SPAM,Consultation d’un email avec pièce jointe sensible
2025-05-26 14:11:56,MAIL,marwan.alhaj,REPLY_EMAIL,Changement d’adresse email associé au compte
2025-05-26 12:55:47,MAIL,yasir.abdullah,SECURITY_QUESTION_CHANGED,Changement de mot de passe demandé par utilisateur
2025-05-26 13:21:23,MAIL,najat.omar,REPORTED_PHISHING,Connexion à la messagerie via un appareil mobile: Sujet 'Modification des règles d’accès réseau'
2025-05-26 12:36:32,MAIL,thamer.najjar,UNMARK_SPAM,Téléchargement d’un fichier CSV utilisateur
2025-05-26 14:17:11,MAIL,raed.saleh,EMAIL_RULE_DELETED,Connexion à la messagerie via un appareil mobile
2025-05-26 12:38:26,MAIL,tarek.bahaa,SEND_EMAIL,"Envoi d’un email au support informatique: Destinataire 'adil.elfassi@um6p.ma', Sujet 'Suivi des incidents de phishing détectés'"
2025-05-26 12:57:53,MAIL,lina.hadi,AUTO_REPLY_SET,Signalement d’un phishing à l’équipe sécurité
2025-05-26 14:45:14,MAIL,wajih.alhassan,ALERT_TRIGGERED,Changement d’adresse email associé au compte
2025-05-26 13:04:01,MAIL,amina.talal,API_ACCESS_GRANTED,Accès à la boîte mail bloqué par l’administrateur
2025-05-26 15:17:29,MAIL,dina.farouk,ACCOUNT_LOCK,Téléchargement d’une archive mail pour archivage: Compte dina.farouk
2025-05-26 14:38:18,MAIL,najwa.bassem,CLICKED_LINK,Changement de mot de passe demandé par utilisateur: Lien 'http://vpnaccess-service.com/um6p'
2025-05-26 13:40:16,MAIL,samah.abdelfattah,MARK_SPAM,Changement d’adresse email associé au compte
2025-05-26 13:45:03,MAIL,mariyam.farid,PASSWORD_CHANGE,Envoi d’un rapport PDF à une adresse externe
2025-05-26 12:24:55,MAIL,raed.khaled,READ_EMAIL,Envoi d’un email avec des informations financières: Sujet 'Conseils pour sécuriser vos accès'
2025-05-26 13:22:35,MAIL,samir.shaheen,PASSWORD_CHANGE,Déclenchement d’une règle UEBA pour trafic inhabituel
2025-05-26 15:01:13,MAIL,sawsan.mansour,EMAIL_ENCRYPTION_DISABLED,Blocage automatique du compte suite à alertes AD
2025-05-26 13:17:34,MAIL,bilal.jaber,ACCOUNT_REACTIVATED,Accès à plusieurs terminaux simultanés suspecté
2025-05-26 13:27:48,MAIL,reem.taleb,EMAIL_AUTO_DELETED,Renvoi d’un email avec données sensibles
2025-05-26 13:55:05,MAIL,tarek.bahaa,SEND_EMAIL,"Accès à la messagerie via VPN sécurisé: Destinataire 'yasir.khalaf@um6p.ma', Sujet 'Rapport d’analyse des vulnérabilités'"
2025-05-26 14:44:37,MAIL,yasir.khalaf,LOGIN_SUCCESS,Partage d’un rapport financier avec l’équipe: IP 10.10.12.151
2025-05-26 13:33:38,MAIL,jamila.kamal,SECURITY_LOG_REVIEWED,Transfert d’un email à un client externe
2025-05-26 14:58:59,MAIL,salma.hamdan,UNAUTHORIZED_ACCESS_ATTEMPT,Lecture d’un email d’alerte sécurité
2025-05-26 14:51:22,MAIL,kareem.jamal,EMAIL_UNFLAGGED,Signalement d’email frauduleux via le portail
2025-05-26 15:41:13,MAIL,asmaa.rahman,ACCOUNT_UNLOCK,Téléchargement d’un rapport de vulnérabilité réseau
2025-05-26 14:08:20,MAIL,tarek.bahaa,EMAIL_DELETION,Transfert d’un email à un client externe: Sujet 'Compte rendu réunion sécurité informatique'
2025-05-26 12:49:22,MAIL,nadia.abdel,ATTACHMENT_DOWNLOAD,Téléchargement d’un fichier CSV utilisateur: Fichier 'schema_reseau_um6p.vsd'
2025-05-26 13:00:20,MAIL,hafsa.mansur,LOGIN_SUCCESS,Accès refusé suite à politique de sécurité renforcée: IP 10.10.12.128
2025-05-26 13:47:26,MAIL,sara.farid,EMAIL_DELETION,Changement d’adresse email associé au compte: Sujet 'Validation du plan de formation IT'
2025-05-26 14:04:14,MAIL,najat.omar,EMAIL_QUARANTINED,Téléchargement d’un formulaire officiel
2025-05-26 14:14:34,MAIL,samah.fahmi,EMAIL_ENCRYPTED,Téléchargement d’une pièce jointe confidentielle
2025-05-26 13:39:19,MAIL,samira.karim,EMAIL_SIGNATURE_ADDED,Blocage d’un lien malveillant intégré dans un email
