user_account,time_bucket,events_in_5min,correlated_threat
hafsa.mansur,2025-06-01 10:25:00,[],normal
hafsa.mansur,2025-06-01 10:50:00,[],normal
hafsa.mansur,2025-06-01 11:45:00,[],normal
hajar.ait,2025-05-26 09:05:00,['Multiple failed login attempts'],brute_force
hajar.ait,2025-05-26 10:25:00,['Multiple failed login attempts'],brute_force
hajar.ait,2025-05-26 10:45:00,"['Multiple failed login attempts', 'Multiple failed login attempts']",brute_force
hala.karim,2025-05-26 09:50:00,['téléchargement d’un formulaire officiel'],normal
hala.karim,2025-05-26 11:30:00,['software installed successfully'],normal
hala.karim,2025-05-26 11:35:00,['user hala.karim attempted to escalate permissions'],normal
hala.karim,2025-05-26 11:45:00,['trafic redirigé vers honeypot'],normal
hala.karim,2025-05-26 11:50:00,"[""accès à la messagerie via vpn sécurisé: ip 10.10.12.93, appareil 'samsung-tab-a8'""]",normal
hala.karim,2025-05-26 12:05:00,"['utilisation de port non standard détectée', 'service stopped unexpectedly']",normal
hala.karim,2025-05-26 12:50:00,['new session created for user hala.karim'],normal
hala.karim,2025-05-26 13:25:00,['account logged in from multiple locations'],normal
hala.karim,2025-05-26 14:20:00,['connexion via vpn interne'],normal
hala.karim,2025-05-26 14:50:00,['certificate revoked'],normal
hala.karim,2025-05-26 15:20:00,['navigateur en mode incognito détecté'],normal
hala.karim,2025-05-26 16:05:00,['scan de port détecté'],normal
hala.karim,2025-05-26 16:20:00,['contenu malveillant détecté par antivirus'],normal
hala.karim,2025-05-26 22:40:00,[],normal
hala.karim,2025-05-27 01:05:00,['authentication ticket renewed'],normal
hala.karim,2025-05-27 02:10:00,['configuration file modified'],normal
hala.karim,2025-05-27 02:20:00,['service started successfully'],normal
hala.karim,2025-05-27 04:25:00,[],normal
hala.karim,2025-06-01 13:10:00,[],normal
hala.sharif,2025-05-26 09:10:00,['account for user hala.sharif locked due to suspicious activity'],normal
hala.sharif,2025-05-26 09:15:00,[],normal
hala.sharif,2025-05-26 09:25:00,"[""blocage automatique du compte suite à alertes ad: fichier 'schema_reseau_um6p.vsd'""]",normal
hala.sharif,2025-05-26 09:35:00,['requête sortante bloquée'],normal
hala.sharif,2025-05-26 10:10:00,"[""envoi d’un email avec des informations financières: recherche 'identifiants sso'""]",normal
hala.sharif,2025-05-26 11:00:00,['requête sortante bloquée'],normal
hala.sharif,2025-05-26 11:20:00,['lecture d’un email urgent sur le budget it'],normal
hala.sharif,2025-05-26 12:00:00,['accès légitime'],normal
hala.sharif,2025-05-26 13:15:00,"[""multiples connexions simultanées détectées: recherche 'identifiants base de données'""]",normal
hala.sharif,2025-05-26 13:25:00,['connexion à la messagerie via un appareil mobile'],normal
hala.sharif,2025-05-26 13:30:00,['connexion autorisée par règle spéciale fw'],normal
hala.sharif,2025-05-26 13:35:00,"['access denied to mfa_devices for user hala.sharif', 'connexion sans user-agent détectée']",normal
hala.sharif,2025-05-26 14:00:00,['connexion sécurisée'],normal
hala.sharif,2025-05-26 16:05:00,"['fichier téléchargé analysé, pas de menace']",normal
hala.sharif,2025-05-26 18:30:00,['failed logon attempt from unusual client'],normal
hala.sharif,2025-06-01 09:05:00,[],normal
hamza.karim,2025-05-26 09:00:00,['vpn connection established'],normal
hamza.karim,2025-05-26 10:15:00,"[""envoi d’email de rappel pour réunion: fichier 'guide_utilisation_outils_collab.pdf' envoyé à 'wahid.farhan@um6p.ma'""]",normal
hamza.karim,2025-05-26 11:00:00,"['connexion suspecte détectée', 'requête suspecte vers cdn externe']",normal
hamza.karim,2025-05-26 11:25:00,['user account disabled'],normal
hamza.karim,2025-05-26 11:40:00,['bloqué par firewall'],normal
hamza.karim,2025-05-26 12:15:00,['demande d’accès temporaire pour collaborateur externe'],normal
hamza.karim,2025-05-26 12:25:00,['user hamza.karim successfully authenticated'],normal
hamza.karim,2025-05-26 12:35:00,['user hamza.karim account re-enabled'],normal
hamza.karim,2025-05-26 12:40:00,['user hamza.karim successfully authenticated'],normal
hamza.karim,2025-05-26 14:50:00,['user session disconnected'],normal
hamza.karim,2025-05-26 17:00:00,['connexion depuis ip tor'],normal
hamza.karim,2025-05-26 17:05:00,['trafic normal'],normal
hamza.karim,2025-05-26 21:00:00,['data import failed'],normal
hamza.karim,2025-05-26 21:05:00,[],normal
hamza.karim,2025-05-27 00:00:00,['service started successfully'],normal
hamza.karim,2025-05-27 00:20:00,[],normal
hamza.karim,2025-05-27 01:50:00,[],normal
hamza.karim,2025-06-01 12:15:00,[],normal
hamza.zaki,2025-05-26 09:20:00,['signature de phishing connue détectée'],phishing
hamza.zaki,2025-05-26 10:15:00,['user hamza.zaki changed their password'],normal
hamza.zaki,2025-05-26 10:35:00,['user hamza.zaki account disabled'],normal
hamza.zaki,2025-05-26 10:40:00,['account for user hamza.zaki locked due to suspicious activity'],normal
hamza.zaki,2025-05-26 12:25:00,"[""échec de vérification d'identité""]",normal
hamza.zaki,2025-05-26 12:30:00,['access granted to grafana_dashboard for user hamza.zaki'],normal
hamza.zaki,2025-05-26 12:40:00,['network share accessed'],normal
hamza.zaki,2025-05-26 12:55:00,['successful logon - interactive'],normal
hamza.zaki,2025-05-26 13:05:00,['connexion bloquée - comportement anormal'],normal
hamza.zaki,2025-05-26 13:30:00,[],normal
hamza.zaki,2025-05-26 13:45:00,['déclenchement d’une règle ueba pour trafic inhabituel'],normal
hamza.zaki,2025-05-26 15:40:00,"['échec accès, utilisateur inconnu']",normal
hamza.zaki,2025-05-26 21:20:00,[],normal
hamza.zaki,2025-05-26 21:40:00,['data import failed'],normal
hamza.zaki,2025-05-27 01:55:00,['data export completed successfully'],normal
hamza.zaki,2025-05-27 02:05:00,['user logged off'],normal
hamza.zaki,2025-06-01 09:10:00,[],normal
hamza.zaki,2025-06-01 09:25:00,[],normal
hamza.zaki,2025-06-01 09:30:00,[],normal
hamza.zaki,2025-06-01 10:30:00,[],normal
hamza.zaki,2025-06-01 12:30:00,[],normal
hassan.amir,2025-05-26 10:10:00,[],normal
hassan.amir,2025-05-26 10:20:00,['signalement d’un email spam suspect'],normal
hassan.amir,2025-05-26 10:45:00,"['password reset initiated for user hassan.amir', 'signature de phishing connue détectée']",phishing
hassan.amir,2025-05-26 11:00:00,[],normal
hassan.amir,2025-05-26 11:35:00,['navigateur non reconnu'],normal
hassan.amir,2025-05-26 12:25:00,['réplication d’attaque précédemment identifiée'],normal
hassan.amir,2025-05-26 12:40:00,['user hassan.amir account re-enabled'],normal
hassan.amir,2025-05-26 14:35:00,['user hassan.amir joined group'],normal
hassan.amir,2025-05-26 15:00:00,"['two-factor authentication disabled', 'requête http bloquée']",normal
hassan.amir,2025-05-26 15:25:00,['firewall rule added'],normal
hassan.amir,2025-05-26 15:35:00,['envoi d’un email avec des informations financières'],normal
hassan.amir,2025-05-26 18:15:00,[],normal
hassan.amir,2025-05-26 19:45:00,['security policy updated'],normal
hassan.amir,2025-05-26 22:05:00,['firewall rule removed'],normal
hassan.amir,2025-05-27 02:15:00,['network interface enabled'],normal
hassan.amir,2025-05-27 02:50:00,['security group modified'],normal
hassan.amir,2025-05-27 03:15:00,['logon success - suspicious account'],normal
hassan.amir,2025-06-01 09:15:00,[],normal
hassan.amir,2025-06-01 11:50:00,[],normal
hazem.younis,2025-05-26 09:35:00,['connexion sans user-agent détectée'],normal
hazem.younis,2025-05-26 09:45:00,[],normal
hazem.younis,2025-05-26 10:40:00,['signalement d’un email phishing par utilisateur'],phishing
hazem.younis,2025-05-26 11:35:00,['utilisateur bloqué par politique réseau'],normal
hazem.younis,2025-05-26 13:45:00,['consultation d’un email de support technique'],normal
hazem.younis,2025-05-26 15:10:00,['suppression d’un email suite à demande de sécurité'],normal
hazem.younis,2025-05-26 15:20:00,['data import failed'],normal
hazem.younis,2025-05-26 16:20:00,"[""accès au webmail via un nouveau navigateur: fichier 'rapport_bilan_trimestriel.pdf' envoyé à 'omar.hakim@um6p.ma'""]",normal
hazem.younis,2025-05-26 17:45:00,[],normal
hazem.younis,2025-05-26 18:15:00,[],normal
hazem.younis,2025-05-27 03:25:00,[],normal
hazem.younis,2025-06-01 10:10:00,[],normal
hazem.younis,2025-06-01 10:30:00,[],normal
hazem.younis,2025-06-01 12:40:00,[],normal
hazem.younis,2025-06-01 13:05:00,[],normal
hibah.yusuf,2025-05-26 09:05:00,[],normal
hibah.yusuf,2025-05-26 09:15:00,[],normal
hibah.yusuf,2025-05-26 09:50:00,['téléchargement d’un rapport de vulnérabilité réseau'],normal
hibah.yusuf,2025-05-26 10:10:00,['renvoi d’un email avec données sensibles'],normal
hibah.yusuf,2025-05-26 10:30:00,['requête sortante bloquée'],normal
hibah.yusuf,2025-05-26 12:05:00,['signalement d’un email phishing par utilisateur'],phishing
hibah.yusuf,2025-05-26 12:40:00,['envoi d’un email au support informatique'],normal
hibah.yusuf,2025-05-26 13:15:00,[],normal
hibah.yusuf,2025-05-26 13:25:00,[],normal
hibah.yusuf,2025-05-26 13:40:00,['signaux de compromission détectés'],normal
hibah.yusuf,2025-05-26 14:00:00,['accès autorisé - utilisateur validé'],normal
hibah.yusuf,2025-05-26 14:15:00,['data export completed successfully'],normal
hibah.yusuf,2025-05-26 14:25:00,['tentative de transfert de données sensibles'],normal
hibah.yusuf,2025-05-26 14:40:00,[],normal
hibah.yusuf,2025-05-26 15:15:00,"[""suppression de plusieurs emails en masse: fichier 'archive_logs_authentification.zip'""]",normal
hibah.yusuf,2025-05-26 15:55:00,['connexion réseau interrompue'],normal
hibah.yusuf,2025-05-26 16:30:00,['requête http non conforme'],normal
hibah.yusuf,2025-05-26 17:00:00,['normal logon - admin workstation'],normal
hibah.yusuf,2025-05-26 23:00:00,[],normal
hibah.yusuf,2025-05-27 00:40:00,[],normal
hibah.yusuf,2025-05-27 00:50:00,[],normal
hibah.yusuf,2025-06-01 12:40:00,[],normal
ibraheem.shaar,2025-05-26 09:15:00,['software installed successfully'],normal
ibraheem.shaar,2025-05-26 09:45:00,['récupération d’emails archivés pour audit'],normal
ibraheem.shaar,2025-05-26 10:10:00,['user ibraheem.shaar stopped sharing'],normal
ibraheem.shaar,2025-05-26 11:40:00,['user ibraheem.shaar shared  with others'],normal
ibraheem.shaar,2025-05-26 12:20:00,['connexion à une base de données non sécurisée'],normal
ibraheem.shaar,2025-05-26 13:35:00,['user ibraheem.shaar assigned role'],normal
ibraheem.shaar,2025-05-26 13:40:00,['user ibraheem.shaar left group'],normal
ibraheem.shaar,2025-05-26 14:00:00,['user ibraheem.shaar left group'],normal
ibraheem.shaar,2025-05-26 14:20:00,[],normal
ibraheem.shaar,2025-05-26 15:40:00,"[""modification des droits d’accès à un dossier partagé: destinataire 'jafar.mohamed@um6p.ma', sujet 'rapport d’enquête interne'""]",normal
ibraheem.shaar,2025-05-26 16:20:00,[],normal
ibraheem.shaar,2025-05-26 16:35:00,['requête get excessive'],normal
ibraheem.shaar,2025-05-26 17:15:00,['lien accédé plusieurs fois en quelques secondes'],normal
ibraheem.shaar,2025-05-26 20:05:00,['backup completed successfully'],normal
ibraheem.shaar,2025-05-26 21:55:00,[],normal
ibraheem.shaar,2025-05-26 23:00:00,[],normal
ibraheem.shaar,2025-05-26 23:15:00,[],normal
ibraheem.shaar,2025-05-27 03:20:00,['user account disabled'],normal
ibraheem.shaar,2025-05-27 05:40:00,['two-factor authentication disabled'],normal
ibraheem.shaar,2025-06-01 10:40:00,[],normal
ibraheem.shaar,2025-06-01 11:40:00,[],normal
ibrahim.hamed,2025-05-26 09:05:00,['suppression d’un email suspect signalé par fw'],normal
ibrahim.hamed,2025-05-26 09:35:00,[],normal
ibrahim.hamed,2025-05-26 09:40:00,['exfiltration de données possible'],normal
ibrahim.hamed,2025-05-26 09:50:00,['user ibrahim.hamed account disabled'],normal
ibrahim.hamed,2025-05-26 10:15:00,['system rebooted'],normal
ibrahim.hamed,2025-05-26 11:15:00,['suppression d’un email de phishing détecté: ip 10.10.12.16'],phishing
ibrahim.hamed,2025-05-26 12:25:00,[],normal
ibrahim.hamed,2025-05-26 12:40:00,[],normal
ibrahim.hamed,2025-05-26 13:00:00,['signaux de compromission détectés'],normal
ibrahim.hamed,2025-05-26 13:50:00,['tentative de bypass sécurité ad'],normal
ibrahim.hamed,2025-05-26 15:00:00,['user ibrahim.hamed account re-enabled'],normal
ibrahim.hamed,2025-05-26 15:05:00,['utilisateur désactivé a tenté de se connecter'],normal
ibrahim.hamed,2025-05-26 17:05:00,['vpn connection established'],normal
ibrahim.hamed,2025-05-26 19:20:00,[],normal
ibrahim.hamed,2025-05-27 00:45:00,['network interface enabled'],normal
ibrahim.hamed,2025-05-27 04:15:00,[],normal
ibrahim.hamed,2025-06-01 11:00:00,[],normal
ibrahim.hamed,2025-06-01 11:55:00,[],normal
ibrahim.hamed,2025-06-01 12:10:00,[],normal
ismail.rahimi,2025-05-26 09:00:00,['User clicked on suspicious email link'],phishing
ismail.rahimi,2025-05-26 09:15:00,['User clicked on suspicious email link'],phishing
ismail.rahimi,2025-05-26 10:10:00,['User clicked on suspicious email link'],phishing
ismail.rahimi,2025-05-26 10:25:00,['User clicked on suspicious email link'],phishing
ismail.rahimi,2025-05-26 10:35:00,['User clicked on suspicious email link'],phishing
jafar.mohamed,2025-05-26 10:20:00,['redirection vers site de phishing'],phishing
jafar.mohamed,2025-05-26 10:35:00,"['récupération d’emails archivés pour audit: ip 10.10.12.94', 'redirection vers site de phishing', 'trafic redirigé vers honeypot']",phishing
jafar.mohamed,2025-05-26 10:45:00,['envoi d’un email de confirmation d’action it'],normal
jafar.mohamed,2025-05-26 11:20:00,[],normal
jafar.mohamed,2025-05-26 11:45:00,['user password reset by administrator'],normal
jafar.mohamed,2025-05-26 13:05:00,['accès autorisé - utilisateur validé'],normal
jafar.mohamed,2025-05-26 13:20:00,['trafic de type bot détecté'],normal
jafar.mohamed,2025-05-26 14:20:00,['user jafar.mohamed requested access to profile_settings'],normal
jafar.mohamed,2025-05-26 15:15:00,['accès autorisé - utilisateur validé'],normal
jafar.mohamed,2025-05-26 16:15:00,['tentative de transfert de données sensibles'],normal
jafar.mohamed,2025-05-26 20:40:00,['user account disabled'],normal
jafar.mohamed,2025-05-26 22:10:00,[],normal
jafar.mohamed,2025-05-27 02:30:00,['two-factor authentication disabled'],normal
jafar.mohamed,2025-05-27 05:20:00,['two-factor authentication enabled'],normal
jafar.mohamed,2025-06-01 09:25:00,[],normal
jafar.mohamed,2025-06-01 11:50:00,[],normal
jamal.alfaraj,2025-05-26 09:00:00,[],normal
jamal.alfaraj,2025-05-26 09:30:00,['lecture d’un email interne confidentiel'],normal
jamal.alfaraj,2025-05-26 10:05:00,['lecture d’un email de confirmation d’inscription'],normal
jamal.alfaraj,2025-05-26 10:15:00,['session expirée - nouvelle tentative détectée'],normal
jamal.alfaraj,2025-05-26 10:35:00,[],normal
jamal.alfaraj,2025-05-26 10:45:00,['service stopped unexpectedly'],normal
jamal.alfaraj,2025-05-26 11:35:00,['réception d’un email de mise à jour logicielle'],normal
jamal.alfaraj,2025-05-26 11:40:00,['accès au webmail via un nouveau navigateur'],normal
jamal.alfaraj,2025-05-26 11:55:00,['session timed out due to inactivity for user jamal.alfaraj'],normal
jamal.alfaraj,2025-05-26 12:00:00,['connexion sécurisée'],normal
jamal.alfaraj,2025-05-26 12:35:00,['failed logon from nearby host'],normal
jamal.alfaraj,2025-05-26 13:00:00,['permissions changed for user jamal.alfaraj'],normal
jamal.alfaraj,2025-05-26 13:10:00,['password reset initiated for user jamal.alfaraj'],normal
jamal.alfaraj,2025-05-26 13:30:00,[],normal
jamal.alfaraj,2025-05-26 13:35:00,['accès administratif réussi'],normal
jamal.alfaraj,2025-05-26 14:20:00,['enumeration of admin group'],normal
jamal.alfaraj,2025-05-26 16:50:00,['accès refusé - domaine blacklisté'],normal
jamal.alfaraj,2025-05-26 17:20:00,[],normal
jamal.alfaraj,2025-06-01 09:10:00,[],normal
jamila.kamal,2025-05-26 09:15:00,[],normal
jamila.kamal,2025-05-26 09:25:00,['tentative de bypass sécurité ad'],normal
jamila.kamal,2025-05-26 09:40:00,[],normal
jamila.kamal,2025-05-26 10:10:00,['accès autorisé - utilisateur validé'],normal
jamila.kamal,2025-05-26 10:45:00,['special privileges assigned'],normal
jamila.kamal,2025-05-26 11:50:00,"['blocage automatique du compte suite à alertes ad', ""envoi d’un email avec des informations financières: recherche 'export emails service rh'""]",normal
jamila.kamal,2025-05-26 13:30:00,['transfert d’un email à un client externe'],normal
jamila.kamal,2025-05-26 13:40:00,['téléchargement d’une liste de contacts sécurisée'],normal
jamila.kamal,2025-05-26 13:45:00,['api key deleted for user jamila.kamal'],normal
jamila.kamal,2025-05-26 14:00:00,['partage d’un rapport financier avec l’équipe'],normal
jamila.kamal,2025-05-26 16:05:00,"[""envoi d’email de rappel pour réunion: fichier 'dossier_mediation_clients.pdf'""]",normal
jamila.kamal,2025-05-26 19:30:00,[],normal
jamila.kamal,2025-05-26 21:00:00,[],normal
jamila.kamal,2025-05-26 21:35:00,['audit log cleared'],normal
jamila.kamal,2025-05-26 22:05:00,['password changed for user'],normal
jamila.kamal,2025-05-27 02:05:00,[],normal
jamila.kamal,2025-05-27 04:15:00,[],normal
jamila.kamal,2025-06-01 10:10:00,[],normal
jamila.kamal,2025-06-01 10:55:00,[],normal
jamila.kamal,2025-06-01 11:10:00,[],normal
jamila.kamal,2025-06-01 12:25:00,[],normal
jihad.abed,2025-05-26 10:00:00,[],normal
jihad.abed,2025-05-26 10:15:00,['téléchargement d’un formulaire officiel: ip 10.10.12.67'],normal
jihad.abed,2025-05-26 10:40:00,['mfa challenge triggered for user jihad.abed'],normal
jihad.abed,2025-05-26 10:45:00,['new user jihad.abed account created'],normal
jihad.abed,2025-05-26 10:55:00,['téléchargement de script bloqué'],normal
jihad.abed,2025-05-26 11:00:00,"[""signalement d’email frauduleux via le portail: ip 10.10.12.67, appareil 'pixel-6a'""]",normal
jihad.abed,2025-05-26 11:25:00,['service started successfully'],normal
jihad.abed,2025-05-26 11:50:00,[],normal
jihad.abed,2025-05-26 12:00:00,['accès à plusieurs terminaux simultanés suspecté'],normal
jihad.abed,2025-05-26 12:55:00,['protocole non sécurisé utilisé'],normal
jihad.abed,2025-05-26 13:00:00,['requête get excessive'],normal
jihad.abed,2025-05-26 15:40:00,['authentication ticket renewed'],normal
jihad.abed,2025-05-26 16:20:00,['téléchargement de fichier malveillant bloqué'],normal
jihad.abed,2025-05-26 16:30:00,['trafic redirigé vers honeypot'],normal
jihad.abed,2025-05-26 16:35:00,['page accédée via lien mail'],normal
jihad.abed,2025-05-26 16:40:00,[],normal
jihad.abed,2025-05-26 17:40:00,[],normal
jihad.abed,2025-05-27 00:00:00,['password changed for user'],normal
jihad.abed,2025-05-27 03:30:00,['special privileges assigned'],normal
jihad.abed,2025-05-27 03:35:00,[],normal
jihad.abed,2025-05-27 05:15:00,['group membership updated'],normal
jihad.abed,2025-06-01 09:25:00,[],normal
joud.nasser,2025-05-26 09:00:00,[],normal
joud.nasser,2025-05-26 10:20:00,['role  revoked from user joud.nasser'],normal
joud.nasser,2025-05-26 11:50:00,['multiples connexions simultanées détectées'],normal
joud.nasser,2025-05-26 11:55:00,['user joud.nasser joined group'],normal
joud.nasser,2025-05-26 12:45:00,[],normal
joud.nasser,2025-05-26 12:55:00,['accès légitime'],normal
joud.nasser,2025-05-26 14:15:00,['user joud.nasser requested access to api_keys'],normal
joud.nasser,2025-05-26 14:20:00,['mfa verification failed for user joud.nasser'],normal
joud.nasser,2025-05-26 14:30:00,[],normal
joud.nasser,2025-05-26 18:40:00,[],normal
joud.nasser,2025-05-26 19:20:00,[],normal
joud.nasser,2025-05-26 19:45:00,[],normal
joud.nasser,2025-05-26 20:10:00,[],normal
joud.nasser,2025-05-26 22:55:00,[],normal
joud.nasser,2025-05-27 00:10:00,['software installed successfully'],normal
joud.nasser,2025-05-27 02:10:00,['firewall rule removed'],normal
joud.nasser,2025-05-27 03:30:00,[],normal
joud.nasser,2025-06-01 09:30:00,[],normal
joud.nasser,2025-06-01 10:50:00,[],normal
joud.nasser,2025-06-01 12:45:00,[],normal
jumana.ghazi,2025-05-26 09:50:00,['authentication token revoked for user jumana.ghazi'],normal
jumana.ghazi,2025-05-26 10:05:00,['changement d’adresse email associé au compte: compte jumana.ghazi'],normal
jumana.ghazi,2025-05-26 10:20:00,[],normal
jumana.ghazi,2025-05-26 10:30:00,['session timed out due to inactivity for user jumana.ghazi'],normal
jumana.ghazi,2025-05-26 11:50:00,[],normal
jumana.ghazi,2025-05-26 12:05:00,['téléchargement d’une pièce jointe confidentielle'],normal
jumana.ghazi,2025-05-26 12:15:00,['signature de malware détectée'],normal
jumana.ghazi,2025-05-26 13:15:00,['file system permissions changed'],normal
jumana.ghazi,2025-05-26 13:35:00,['recherche d’emails contenant des mots-clés sensibles'],normal
jumana.ghazi,2025-05-26 15:35:00,['connexion autorisée par règle spéciale fw'],normal
jumana.ghazi,2025-05-26 18:30:00,[],normal
jumana.ghazi,2025-05-26 19:05:00,['system rebooted'],normal
jumana.ghazi,2025-05-26 20:35:00,['software installed successfully'],normal
jumana.ghazi,2025-05-26 21:15:00,['unusual network activity detected'],normal
jumana.ghazi,2025-05-26 22:05:00,['authentication ticket renewed'],normal
jumana.ghazi,2025-06-01 09:30:00,[],normal
kalil.hakim,2025-05-26 09:45:00,['réception d’un email contenant des instructions critiques'],normal
kalil.hakim,2025-05-26 09:55:00,"['téléchargement d’un formulaire officiel', ""tentative d'accès au panneau d'administration""]",normal
kalil.hakim,2025-05-26 10:05:00,['new iam policy applied to user kalil.hakim'],normal
kalil.hakim,2025-05-26 10:15:00,['failed login attempt for user kalil.hakim'],brute_force
kalil.hakim,2025-05-26 11:30:00,['accès légitime'],normal
kalil.hakim,2025-05-26 12:10:00,['requête http non conforme'],normal
kalil.hakim,2025-05-26 13:25:00,['transfert d’un email à un client externe'],normal
kalil.hakim,2025-05-26 17:10:00,[],normal
kalil.hakim,2025-05-26 18:00:00,[],normal
kalil.hakim,2025-05-26 21:45:00,['group policy updated successfully'],normal
kalil.hakim,2025-05-27 01:00:00,['certificate revoked'],normal
kalil.hakim,2025-06-01 09:35:00,[],normal
kalil.hakim,2025-06-01 09:40:00,[],normal
kalil.hakim,2025-06-01 10:40:00,[],normal
kalil.hakim,2025-06-01 11:25:00,[],normal
kalil.hakim,2025-06-01 11:45:00,[],normal
kalil.hakim,2025-06-01 12:35:00,[],normal
kamilah.mohamed,2025-05-26 09:50:00,['réception d’un email avec instructions de déploiement'],normal
kamilah.mohamed,2025-05-26 10:20:00,['user logged off'],normal
kamilah.mohamed,2025-05-26 10:25:00,"[""partage sécurisé d’un fichier via mail interne: fichier 'fichier_mis_en_quarantaine.zip'""]",normal
kamilah.mohamed,2025-05-26 11:00:00,['user kamilah.mohamed account re-enabled'],normal
kamilah.mohamed,2025-05-26 11:35:00,['signalement d’une tentative de fraude bancaire'],normal
kamilah.mohamed,2025-05-26 11:55:00,['security group modified'],normal
kamilah.mohamed,2025-05-26 12:30:00,['group policy updated successfully'],normal
kamilah.mohamed,2025-05-26 12:55:00,['tentative d’accès à un email protégé par mfa'],normal
kamilah.mohamed,2025-05-26 13:05:00,['accès refusé suite à politique de sécurité renforcée'],normal
kamilah.mohamed,2025-05-26 16:30:00,[],normal
kamilah.mohamed,2025-05-26 16:55:00,['demande de ressource interne depuis ip externe'],normal
kamilah.mohamed,2025-05-26 17:15:00,"['échec accès, utilisateur inconnu']",normal
kamilah.mohamed,2025-05-26 19:30:00,['vpn connection established'],normal
kamilah.mohamed,2025-05-26 20:35:00,['two-factor authentication enabled'],normal
kamilah.mohamed,2025-05-27 00:35:00,['security group modified'],normal
kamilah.mohamed,2025-05-27 04:35:00,[],normal
kamilah.mohamed,2025-06-01 09:10:00,[],normal
kamilah.mohamed,2025-06-01 11:15:00,[],normal
kareem.jamal,2025-05-26 09:30:00,['récupération d’emails archivés pour audit'],normal
kareem.jamal,2025-05-26 09:50:00,[],normal
kareem.jamal,2025-05-26 11:05:00,['requête sortante bloquée'],normal
kareem.jamal,2025-05-26 11:15:00,"['domaine non blacklisté - accès autorisé', 'échec de connexion suite à tentative non autorisée']",normal
kareem.jamal,2025-05-26 12:00:00,['permissions changed for user kareem.jamal'],normal
kareem.jamal,2025-05-26 12:05:00,['lecture d’un email interne confidentiel'],normal
kareem.jamal,2025-05-26 12:45:00,['authentication token generated for user kareem.jamal'],normal
kareem.jamal,2025-05-26 13:10:00,[],normal
kareem.jamal,2025-05-26 13:30:00,['envoi d’un email avec des informations financières'],normal
kareem.jamal,2025-05-26 14:50:00,['signalement d’email frauduleux via le portail'],normal
kareem.jamal,2025-05-26 15:00:00,['multiples connexions simultanées détectées: ip 10.10.12.39'],normal
kareem.jamal,2025-05-26 16:55:00,['data export completed successfully'],normal
kareem.jamal,2025-05-26 17:20:00,['fichier exécutable détecté'],normal
kareem.jamal,2025-05-26 17:30:00,['software installed successfully'],normal
kareem.jamal,2025-05-27 02:30:00,[],normal
kareem.jamal,2025-05-27 03:40:00,['attempt to read ad schema'],normal
kareem.jamal,2025-05-27 04:10:00,[],normal
kareem.jamal,2025-06-01 09:45:00,[],normal
kareem.jamal,2025-06-01 09:55:00,[],normal
kareem.jamal,2025-06-01 10:15:00,[],normal
kareem.jamal,2025-06-01 11:10:00,[],normal
kareem.jamal,2025-06-01 11:40:00,[],normal
kareem.zidan,2025-05-26 09:40:00,[],normal
kareem.zidan,2025-05-26 09:45:00,['role  revoked from user kareem.zidan'],normal
kareem.zidan,2025-05-26 10:25:00,[],normal
kareem.zidan,2025-05-26 11:15:00,[],normal
kareem.zidan,2025-05-26 12:50:00,[],normal
kareem.zidan,2025-05-26 13:05:00,"[""signalement d’email frauduleux via le portail: sujet 'invitation au webinaire sur la sécurité'""]",normal
kareem.zidan,2025-05-26 13:35:00,[],normal
kareem.zidan,2025-05-26 16:55:00,['service stopped unexpectedly'],normal
kareem.zidan,2025-05-26 21:15:00,['firewall rule added'],normal
kareem.zidan,2025-05-27 00:20:00,[],normal
kareem.zidan,2025-05-27 02:10:00,[],normal
kareem.zidan,2025-05-27 02:35:00,['audit log cleared'],normal
kareem.zidan,2025-06-01 10:35:00,[],normal
karim.dadi,2025-05-26 09:00:00,['Suspicious internal remote login'],lateral_movement
karim.dadi,2025-05-26 09:15:00,['Suspicious internal remote login'],lateral_movement
karim.dadi,2025-05-26 09:30:00,['Suspicious internal remote login'],lateral_movement
karim.dadi,2025-05-26 09:35:00,['Suspicious internal remote login'],lateral_movement
karim.dadi,2025-05-26 10:15:00,['Suspicious internal remote login'],lateral_movement
karim.dadi,2025-05-26 10:25:00,['Suspicious internal remote login'],lateral_movement
karim.dadi,2025-05-26 10:55:00,['Suspicious internal remote login'],lateral_movement
karim.faraj,2025-05-26 09:05:00,['téléchargement de script bloqué'],normal
karim.faraj,2025-05-26 09:10:00,['mfa verification failed for user karim.faraj'],normal
karim.faraj,2025-05-26 09:15:00,['signalement d’un phishing à l’équipe sécurité'],phishing
karim.faraj,2025-05-26 09:50:00,['new session created for user karim.faraj'],normal
karim.faraj,2025-05-26 10:05:00,['activité suspecte sur poste utilisateur'],normal
karim.faraj,2025-05-26 10:40:00,['connexion rapide et répétée au même endpoint'],normal
karim.faraj,2025-05-26 11:50:00,['user karim.faraj requested access to jira_projects'],normal
karim.faraj,2025-05-26 12:05:00,['alerte déclenchée pour activités suspectes sur compte'],normal
karim.faraj,2025-05-26 13:45:00,['login attempt detected for user karim.faraj'],normal
karim.faraj,2025-05-26 15:25:00,['url incluse dans liste grise'],normal
karim.faraj,2025-05-26 16:25:00,['requête http bloquée'],normal
karim.faraj,2025-05-26 21:30:00,['disk space running low'],normal
karim.faraj,2025-05-26 21:35:00,[],normal
