user_account,time_bucket,events_in_5min,correlated_threat
25,2025-06-01 10:30:00,[],normal
25,2025-06-01 11:15:00,[],normal
25,2025-06-01 13:05:00,[],normal
26,2025-05-26 09:40:00,['lien contenu dans email suspect'],normal
26,2025-05-26 10:30:00,[],normal
26,2025-05-26 11:45:00,['user fahim.aljaber account disabled'],normal
26,2025-05-26 13:35:00,[],normal
26,2025-05-26 14:40:00,['api key deleted for user fahim.aljaber'],normal
26,2025-05-26 16:05:00,['vpn connection established'],normal
26,2025-05-26 16:30:00,['vpn connection established'],normal
26,2025-05-26 17:00:00,[],normal
26,2025-05-26 22:05:00,[],normal
27,2025-05-26 09:20:00,[],normal
27,2025-05-26 11:00:00,['signalement d’un email phishing par utilisateur'],phishing
27,2025-05-26 11:15:00,['téléchargement d’un rapport de vulnérabilité réseau'],normal
27,2025-05-26 11:45:00,['account for user farah.dawoud locked due to suspicious activity'],normal
27,2025-05-26 12:00:00,"['data export completed successfully', 'tentative de connexion détectée depuis une ip étrangère']",normal
27,2025-05-26 12:40:00,[],normal
27,2025-05-26 14:35:00,[],normal
27,2025-05-26 15:25:00,['renvoi d’un email avec données sensibles'],normal
27,2025-05-26 15:30:00,['certificate revoked'],normal
27,2025-05-26 17:10:00,[],normal
27,2025-05-26 20:20:00,[],normal
27,2025-05-26 21:55:00,['firewall rule added'],normal
27,2025-05-27 01:35:00,['system time changed'],normal
27,2025-06-01 09:50:00,[],normal
27,2025-06-01 10:30:00,[],normal
27,2025-06-01 10:35:00,[],normal
27,2025-06-01 11:05:00,[],normal
27,2025-06-01 12:05:00,[],normal
28,2025-05-26 09:15:00,['api key deleted for user farid.shaheen'],normal
28,2025-05-26 09:20:00,['récupération d’emails archivés pour audit'],normal
28,2025-05-26 11:15:00,"['utilisateur désactivé a tenté de se connecter', 'new session created for user farid.shaheen']",normal
28,2025-05-26 11:30:00,['new user account created'],normal
28,2025-05-26 12:15:00,['flux interrompu par politique fw'],normal
28,2025-05-26 12:35:00,['envoi d’un email de validation pour action urgente'],normal
28,2025-05-26 13:35:00,['signaux de compromission détectés'],normal
28,2025-05-26 14:05:00,['signalement d’une tentative de fraude bancaire'],normal
28,2025-05-26 15:30:00,[],normal
28,2025-05-26 18:55:00,[],normal
28,2025-05-26 19:40:00,['logon success - suspicious account'],normal
28,2025-05-27 02:50:00,['system time changed'],normal
28,2025-05-27 05:05:00,['network interface disabled'],normal
28,2025-06-01 09:05:00,[],normal
28,2025-06-01 09:10:00,[],normal
28,2025-06-01 10:00:00,[],normal
28,2025-06-01 12:05:00,[],normal
28,2025-06-01 12:10:00,[],normal
29,2025-05-26 09:05:00,['configuration file modified'],normal
29,2025-05-26 09:35:00,['blocage d’un lien malveillant intégré dans un email'],normal
29,2025-05-26 09:45:00,['user farouk.karim assigned role'],normal
29,2025-05-26 10:00:00,[],normal
29,2025-05-26 10:20:00,['user farouk.karim stopped sharing'],normal
29,2025-05-26 12:00:00,['connexion vers url inconnue'],normal
29,2025-05-26 12:45:00,['session timed out due to inactivity for user farouk.karim'],normal
29,2025-05-26 12:55:00,['exécution de script js inconnu'],normal
29,2025-05-26 13:10:00,['user farouk.karim account re-enabled'],normal
29,2025-05-26 13:40:00,['account for user farouk.karim was unlocked by admin'],normal
29,2025-05-26 13:50:00,['api key deleted for user farouk.karim'],normal
29,2025-05-26 13:55:00,['lecture d’un email d’alerte sécurité'],normal
29,2025-05-26 14:35:00,['special privileges assigned'],normal
29,2025-05-26 15:35:00,[],normal
29,2025-05-26 19:55:00,['security policy updated'],normal
29,2025-05-26 23:30:00,['service stopped unexpectedly'],normal
29,2025-05-26 23:35:00,['account locked out due to too many failed logons'],brute_force
29,2025-06-01 09:10:00,[],normal
29,2025-06-01 09:20:00,[],normal
29,2025-06-01 09:35:00,[],normal
29,2025-06-01 09:45:00,[],normal
29,2025-06-01 10:20:00,[],normal
30,2025-05-26 09:05:00,[],normal
30,2025-05-26 09:10:00,['lecture d’un email interne confidentiel'],normal
30,2025-05-26 09:45:00,['user fatima.alami enrolled in mfa'],normal
30,2025-05-26 10:15:00,"[""consultation d’un email de support technique: lien 'http://analytics-partners.org/um6p/data_sync'""]",normal
30,2025-05-26 10:20:00,[],normal
30,2025-05-26 11:30:00,['connexion simultanée depuis plusieurs pays'],normal
30,2025-05-26 11:40:00,"[""suppression d’un email de phishing détecté: destinataire 'lina.abdulaziz@um6p.ma', sujet 'plan d’action suite à incident de phishing'""]",phishing
30,2025-05-26 11:50:00,['logon success - suspicious account'],normal
30,2025-05-26 12:45:00,['requête sortante bloquée'],normal
30,2025-05-26 13:15:00,['authentication token revoked for user fatima.alami'],normal
30,2025-05-26 13:20:00,['signalement d’une tentative de fraude bancaire'],normal
30,2025-05-26 13:50:00,['user fatima.alami logged out successfully'],normal
30,2025-05-26 14:20:00,['utilisateur bloqué par politique réseau'],normal
30,2025-05-27 00:45:00,[],normal
30,2025-05-27 02:30:00,[],normal
30,2025-05-27 04:50:00,[],normal
30,2025-06-01 09:00:00,[],normal
30,2025-06-01 09:15:00,[],normal
30,2025-06-01 10:05:00,[],normal
30,2025-06-01 10:10:00,[],normal
30,2025-06-01 10:50:00,[],normal
31,2025-05-26 09:00:00,['session terminated for user fatma.ismail'],normal
31,2025-05-26 09:25:00,[],normal
31,2025-05-26 09:35:00,[],normal
31,2025-05-26 10:45:00,[],normal
31,2025-05-26 11:00:00,['network share accessed'],normal
31,2025-05-26 11:20:00,['user fatma.ismail account disabled'],normal
31,2025-05-26 12:10:00,"['changement d’adresse email associé au compte', 'user fatma.ismail stopped sharing']",normal
31,2025-05-26 14:30:00,[],normal
31,2025-06-01 09:10:00,[],normal
31,2025-06-01 11:05:00,[],normal
31,2025-06-01 12:45:00,[],normal
31,2025-06-01 12:55:00,[],normal
32,2025-05-26 09:20:00,['session expirée - nouvelle tentative détectée'],normal
32,2025-05-26 09:25:00,"[""envoi d’un email de confirmation d’action it: recherche 'accès webmail externe'""]",normal
32,2025-05-26 09:30:00,['suppression de plusieurs emails en masse'],normal
32,2025-05-26 09:40:00,['signalement d’un email spam suspect'],normal
32,2025-05-26 13:20:00,['new iam policy applied to user firas.abbas'],normal
32,2025-05-26 13:40:00,['connexion manuelle confirmée'],normal
32,2025-05-26 13:45:00,[],normal
32,2025-05-26 13:50:00,['account locked out due to too many failed logons'],brute_force
32,2025-05-26 14:25:00,['vpn connection established'],normal
32,2025-05-26 14:40:00,"['user firas.abbas joined group', 'requête vers domaine anonyme']",normal
32,2025-05-26 18:35:00,['backup failed'],normal
32,2025-05-27 04:35:00,[],normal
32,2025-06-01 09:20:00,[],normal
32,2025-06-01 09:40:00,[],normal
32,2025-06-01 09:55:00,[],normal
32,2025-06-01 12:05:00,[],normal
33,2025-05-26 10:35:00,"[""envoi d’un email au support informatique: sujet 'guide utilisateur pour le nouveau vpn'""]",normal
33,2025-05-26 11:35:00,"['réception d’un email contenant des instructions critiques', 'url contenant chaîne suspecte']",normal
33,2025-05-26 11:55:00,['téléchargement d’une liste de contacts sécurisée'],normal
33,2025-05-26 13:45:00,['new user account created'],normal
33,2025-05-26 14:05:00,[],normal
33,2025-05-26 14:55:00,['access granted to api_keys for user firas.mohamed'],normal
33,2025-05-26 15:00:00,['connexion sécurisée'],normal
33,2025-05-26 18:00:00,[],normal
33,2025-05-26 22:15:00,['two-factor authentication enabled'],normal
33,2025-05-26 22:50:00,['data import failed'],normal
33,2025-05-27 00:10:00,[],normal
33,2025-05-27 00:20:00,[],normal
33,2025-06-01 09:45:00,[],normal
33,2025-06-01 12:55:00,[],normal
34,2025-05-26 09:10:00,['connexion sans user-agent détectée'],normal
34,2025-05-26 09:15:00,['user ghassan.sharif attempted to escalate permissions'],normal
34,2025-05-26 09:55:00,['protocole anormal utilisé pour post'],normal
34,2025-05-26 10:30:00,['téléversement interdit détecté'],normal
34,2025-05-26 11:15:00,['account for user ghassan.sharif was unlocked by admin'],normal
34,2025-05-26 11:40:00,['user ghassan.sharif joined group'],normal
34,2025-05-26 11:55:00,['service started successfully'],normal
34,2025-05-26 12:10:00,['user ghassan.sharif successfully authenticated'],normal
34,2025-05-26 12:50:00,['role  revoked from user ghassan.sharif'],normal
34,2025-05-26 12:55:00,['session terminated for user ghassan.sharif'],normal
34,2025-05-26 14:05:00,['utilisateur bloqué par politique réseau'],normal
34,2025-05-26 15:00:00,['certificate issued'],normal
34,2025-05-26 20:05:00,[],normal
34,2025-06-01 09:30:00,[],normal
34,2025-06-01 13:00:00,[],normal
35,2025-05-26 09:05:00,['trafic inhabituel détecté'],normal
35,2025-05-26 09:55:00,['proxy chain détecté'],normal
35,2025-05-26 10:05:00,['upload de données détecté'],normal
35,2025-05-26 10:45:00,['user habib.mahfouz successfully authenticated'],normal
35,2025-05-26 10:50:00,"['fichier exécutable détecté', 'access denied to ci_cd_pipeline for user habib.mahfouz']",normal
35,2025-05-26 11:05:00,['user logged off'],normal
35,2025-05-26 11:20:00,['network share accessed'],normal
35,2025-05-26 11:45:00,['url incluse dans liste grise'],normal
35,2025-05-26 12:35:00,['renvoi d’un email avec données sensibles'],normal
35,2025-05-26 13:20:00,['connexion vers api externe non reconnue'],normal
35,2025-05-26 14:40:00,['account logged in from multiple locations'],normal
35,2025-05-26 15:40:00,['user password reset by administrator'],normal
35,2025-05-26 16:10:00,['audit log cleared'],normal
35,2025-05-26 16:20:00,['requête suspecte vers cdn externe'],normal
35,2025-05-26 17:00:00,[],normal
35,2025-05-26 19:10:00,['security policy updated'],normal
35,2025-05-26 23:10:00,['system time changed'],normal
35,2025-05-27 04:50:00,[],normal
35,2025-06-01 09:55:00,[],normal
35,2025-06-01 10:00:00,[],normal
35,2025-06-01 12:55:00,[],normal
36,2025-05-26 09:30:00,[],normal
36,2025-05-26 10:35:00,['signalement d’un email phishing par utilisateur'],phishing
36,2025-05-26 11:05:00,['notification d’une nouvelle règle de sécurité mail'],normal
36,2025-05-26 13:05:00,['utilisateur désactivé a tenté de se connecter'],normal
36,2025-05-26 13:30:00,['new user hada.mohamed account created'],normal
36,2025-05-26 14:20:00,['failed logon from nearby host'],normal
36,2025-05-26 15:15:00,"[""téléchargement d’un manuel d’accès vpn: destinataire 'sawsan.mansour@um6p.ma', sujet 'notification d’accès non autorisé'""]",normal
36,2025-05-26 16:55:00,[],normal
36,2025-05-26 23:25:00,[],normal
36,2025-05-27 02:35:00,['account password expired'],normal
36,2025-05-27 02:45:00,['audit log cleared'],normal
36,2025-06-01 09:55:00,[],normal
36,2025-06-01 12:35:00,[],normal
36,2025-06-01 12:55:00,[],normal
37,2025-05-26 09:00:00,['remote logon - file server'],normal
37,2025-05-26 09:05:00,[],normal
37,2025-05-26 09:10:00,['policy violation detected for user hafsa.mansur'],normal
37,2025-05-26 09:15:00,['connexion vers url inconnue'],normal
37,2025-05-26 10:45:00,['access granted to cloud_console for user hafsa.mansur'],normal
37,2025-05-26 10:50:00,['téléchargement d’un document d’audit sécurité'],normal
37,2025-05-26 11:05:00,['proxy chain détecté'],normal
37,2025-05-26 11:35:00,['exécution de script js inconnu'],normal
37,2025-05-26 12:10:00,['signalement d’email frauduleux via le portail'],normal
37,2025-05-26 12:20:00,['backup failed'],normal
37,2025-05-26 12:50:00,['scan de port détecté'],normal
37,2025-05-26 13:00:00,['accès refusé suite à politique de sécurité renforcée: ip 10.10.12.128'],normal
37,2025-05-26 15:10:00,['url classée dans catégorie interdite'],normal
37,2025-05-26 20:25:00,[],normal
37,2025-05-27 00:15:00,['service started successfully'],normal
37,2025-05-27 02:20:00,['certificate issued'],normal
37,2025-05-27 04:15:00,['failed logon attempt using service account'],normal
37,2025-05-27 04:40:00,['failed logon from nearby host'],normal
37,2025-06-01 10:25:00,[],normal
37,2025-06-01 10:50:00,[],normal
37,2025-06-01 11:45:00,[],normal
38,2025-05-26 09:05:00,['Multiple failed login attempts'],brute_force
38,2025-05-26 10:25:00,['Multiple failed login attempts'],brute_force
38,2025-05-26 10:45:00,"['Multiple failed login attempts', 'Multiple failed login attempts']",brute_force
39,2025-05-26 09:50:00,['téléchargement d’un formulaire officiel'],normal
39,2025-05-26 11:30:00,['software installed successfully'],normal
39,2025-05-26 11:35:00,['user hala.karim attempted to escalate permissions'],normal
39,2025-05-26 11:45:00,['trafic redirigé vers honeypot'],normal
39,2025-05-26 11:50:00,"[""accès à la messagerie via vpn sécurisé: ip 10.10.12.93, appareil 'samsung-tab-a8'""]",normal
39,2025-05-26 12:05:00,"['utilisation de port non standard détectée', 'service stopped unexpectedly']",normal
39,2025-05-26 12:50:00,['new session created for user hala.karim'],normal
39,2025-05-26 13:25:00,['account logged in from multiple locations'],normal
39,2025-05-26 14:20:00,['connexion via vpn interne'],normal
39,2025-05-26 14:50:00,['certificate revoked'],normal
39,2025-05-26 15:20:00,['navigateur en mode incognito détecté'],normal
39,2025-05-26 16:05:00,['scan de port détecté'],normal
39,2025-05-26 16:20:00,['contenu malveillant détecté par antivirus'],normal
39,2025-05-26 22:40:00,[],normal
39,2025-05-27 01:05:00,['authentication ticket renewed'],normal
39,2025-05-27 02:10:00,['configuration file modified'],normal
39,2025-05-27 02:20:00,['service started successfully'],normal
39,2025-05-27 04:25:00,[],normal
39,2025-06-01 13:10:00,[],normal
40,2025-05-26 09:10:00,['account for user hala.sharif locked due to suspicious activity'],normal
40,2025-05-26 09:15:00,[],normal
40,2025-05-26 09:25:00,"[""blocage automatique du compte suite à alertes ad: fichier 'schema_reseau_um6p.vsd'""]",normal
40,2025-05-26 09:35:00,['requête sortante bloquée'],normal
40,2025-05-26 10:10:00,"[""envoi d’un email avec des informations financières: recherche 'identifiants sso'""]",normal
40,2025-05-26 11:00:00,['requête sortante bloquée'],normal
40,2025-05-26 11:20:00,['lecture d’un email urgent sur le budget it'],normal
40,2025-05-26 12:00:00,['accès légitime'],normal
40,2025-05-26 13:15:00,"[""multiples connexions simultanées détectées: recherche 'identifiants base de données'""]",normal
40,2025-05-26 13:25:00,['connexion à la messagerie via un appareil mobile'],normal
40,2025-05-26 13:30:00,['connexion autorisée par règle spéciale fw'],normal
40,2025-05-26 13:35:00,"['access denied to mfa_devices for user hala.sharif', 'connexion sans user-agent détectée']",normal
40,2025-05-26 14:00:00,['connexion sécurisée'],normal
40,2025-05-26 16:05:00,"['fichier téléchargé analysé, pas de menace']",normal
40,2025-05-26 18:30:00,['failed logon attempt from unusual client'],normal
40,2025-06-01 09:05:00,[],normal
41,2025-05-26 09:00:00,['vpn connection established'],normal
41,2025-05-26 10:15:00,"[""envoi d’email de rappel pour réunion: fichier 'guide_utilisation_outils_collab.pdf' envoyé à 'wahid.farhan@um6p.ma'""]",normal
41,2025-05-26 11:00:00,"['connexion suspecte détectée', 'requête suspecte vers cdn externe']",normal
41,2025-05-26 11:25:00,['user account disabled'],normal
41,2025-05-26 11:40:00,['bloqué par firewall'],normal
41,2025-05-26 12:15:00,['demande d’accès temporaire pour collaborateur externe'],normal
41,2025-05-26 12:25:00,['user hamza.karim successfully authenticated'],normal
41,2025-05-26 12:35:00,['user hamza.karim account re-enabled'],normal
41,2025-05-26 12:40:00,['user hamza.karim successfully authenticated'],normal
41,2025-05-26 14:50:00,['user session disconnected'],normal
41,2025-05-26 17:00:00,['connexion depuis ip tor'],normal
41,2025-05-26 17:05:00,['trafic normal'],normal
41,2025-05-26 21:00:00,['data import failed'],normal
41,2025-05-26 21:05:00,[],normal
41,2025-05-27 00:00:00,['service started successfully'],normal
41,2025-05-27 00:20:00,[],normal
41,2025-05-27 01:50:00,[],normal
41,2025-06-01 12:15:00,[],normal
42,2025-05-26 09:20:00,['signature de phishing connue détectée'],phishing
42,2025-05-26 10:15:00,['user hamza.zaki changed their password'],normal
42,2025-05-26 10:35:00,['user hamza.zaki account disabled'],normal
42,2025-05-26 10:40:00,['account for user hamza.zaki locked due to suspicious activity'],normal
42,2025-05-26 12:25:00,"[""échec de vérification d'identité""]",normal
42,2025-05-26 12:30:00,['access granted to grafana_dashboard for user hamza.zaki'],normal
42,2025-05-26 12:40:00,['network share accessed'],normal
42,2025-05-26 12:55:00,['successful logon - interactive'],normal
42,2025-05-26 13:05:00,['connexion bloquée - comportement anormal'],normal
42,2025-05-26 13:30:00,[],normal
42,2025-05-26 13:45:00,['déclenchement d’une règle ueba pour trafic inhabituel'],normal
42,2025-05-26 15:40:00,"['échec accès, utilisateur inconnu']",normal
42,2025-05-26 21:20:00,[],normal
42,2025-05-26 21:40:00,['data import failed'],normal
42,2025-05-27 01:55:00,['data export completed successfully'],normal
42,2025-05-27 02:05:00,['user logged off'],normal
42,2025-06-01 09:10:00,[],normal
42,2025-06-01 09:25:00,[],normal
42,2025-06-01 09:30:00,[],normal
42,2025-06-01 10:30:00,[],normal
42,2025-06-01 12:30:00,[],normal
43,2025-05-26 10:10:00,[],normal
43,2025-05-26 10:20:00,['signalement d’un email spam suspect'],normal
43,2025-05-26 10:45:00,"['password reset initiated for user hassan.amir', 'signature de phishing connue détectée']",phishing
43,2025-05-26 11:00:00,[],normal
43,2025-05-26 11:35:00,['navigateur non reconnu'],normal
43,2025-05-26 12:25:00,['réplication d’attaque précédemment identifiée'],normal
43,2025-05-26 12:40:00,['user hassan.amir account re-enabled'],normal
43,2025-05-26 14:35:00,['user hassan.amir joined group'],normal
43,2025-05-26 15:00:00,"['two-factor authentication disabled', 'requête http bloquée']",normal
43,2025-05-26 15:25:00,['firewall rule added'],normal
43,2025-05-26 15:35:00,['envoi d’un email avec des informations financières'],normal
43,2025-05-26 18:15:00,[],normal
43,2025-05-26 19:45:00,['security policy updated'],normal
43,2025-05-26 22:05:00,['firewall rule removed'],normal
43,2025-05-27 02:15:00,['network interface enabled'],normal
43,2025-05-27 02:50:00,['security group modified'],normal
43,2025-05-27 03:15:00,['logon success - suspicious account'],normal
43,2025-06-01 09:15:00,[],normal
43,2025-06-01 11:50:00,[],normal
44,2025-05-26 09:35:00,['connexion sans user-agent détectée'],normal
44,2025-05-26 09:45:00,[],normal
44,2025-05-26 10:40:00,['signalement d’un email phishing par utilisateur'],phishing
44,2025-05-26 11:35:00,['utilisateur bloqué par politique réseau'],normal
44,2025-05-26 13:45:00,['consultation d’un email de support technique'],normal
44,2025-05-26 15:10:00,['suppression d’un email suite à demande de sécurité'],normal
44,2025-05-26 15:20:00,['data import failed'],normal
44,2025-05-26 16:20:00,"[""accès au webmail via un nouveau navigateur: fichier 'rapport_bilan_trimestriel.pdf' envoyé à 'omar.hakim@um6p.ma'""]",normal
44,2025-05-26 17:45:00,[],normal
44,2025-05-26 18:15:00,[],normal
44,2025-05-27 03:25:00,[],normal
44,2025-06-01 10:10:00,[],normal
44,2025-06-01 10:30:00,[],normal
44,2025-06-01 12:40:00,[],normal
44,2025-06-01 13:05:00,[],normal
45,2025-05-26 09:05:00,[],normal
45,2025-05-26 09:15:00,[],normal
45,2025-05-26 09:50:00,['téléchargement d’un rapport de vulnérabilité réseau'],normal
45,2025-05-26 10:10:00,['renvoi d’un email avec données sensibles'],normal
45,2025-05-26 10:30:00,['requête sortante bloquée'],normal
45,2025-05-26 12:05:00,['signalement d’un email phishing par utilisateur'],phishing
45,2025-05-26 12:40:00,['envoi d’un email au support informatique'],normal
45,2025-05-26 13:15:00,[],normal
45,2025-05-26 13:25:00,[],normal
45,2025-05-26 13:40:00,['signaux de compromission détectés'],normal
45,2025-05-26 14:00:00,['accès autorisé - utilisateur validé'],normal
45,2025-05-26 14:15:00,['data export completed successfully'],normal
45,2025-05-26 14:25:00,['tentative de transfert de données sensibles'],normal
45,2025-05-26 14:40:00,[],normal
45,2025-05-26 15:15:00,"[""suppression de plusieurs emails en masse: fichier 'archive_logs_authentification.zip'""]",normal
45,2025-05-26 15:55:00,['connexion réseau interrompue'],normal
45,2025-05-26 16:30:00,['requête http non conforme'],normal
45,2025-05-26 17:00:00,['normal logon - admin workstation'],normal
45,2025-05-26 23:00:00,[],normal
45,2025-05-27 00:40:00,[],normal
45,2025-05-27 00:50:00,[],normal
45,2025-06-01 12:40:00,[],normal
46,2025-05-26 09:15:00,['software installed successfully'],normal
46,2025-05-26 09:45:00,['récupération d’emails archivés pour audit'],normal
46,2025-05-26 10:10:00,['user ibraheem.shaar stopped sharing'],normal
46,2025-05-26 11:40:00,['user ibraheem.shaar shared  with others'],normal
46,2025-05-26 12:20:00,['connexion à une base de données non sécurisée'],normal
46,2025-05-26 13:35:00,['user ibraheem.shaar assigned role'],normal
46,2025-05-26 13:40:00,['user ibraheem.shaar left group'],normal
46,2025-05-26 14:00:00,['user ibraheem.shaar left group'],normal
46,2025-05-26 14:20:00,[],normal
46,2025-05-26 15:40:00,"[""modification des droits d’accès à un dossier partagé: destinataire 'jafar.mohamed@um6p.ma', sujet 'rapport d’enquête interne'""]",normal
46,2025-05-26 16:20:00,[],normal
46,2025-05-26 16:35:00,['requête get excessive'],normal
46,2025-05-26 17:15:00,['lien accédé plusieurs fois en quelques secondes'],normal
46,2025-05-26 20:05:00,['backup completed successfully'],normal
46,2025-05-26 21:55:00,[],normal
46,2025-05-26 23:00:00,[],normal
46,2025-05-26 23:15:00,[],normal
46,2025-05-27 03:20:00,['user account disabled'],normal
46,2025-05-27 05:40:00,['two-factor authentication disabled'],normal
46,2025-06-01 10:40:00,[],normal
46,2025-06-01 11:40:00,[],normal
47,2025-05-26 09:05:00,['suppression d’un email suspect signalé par fw'],normal
47,2025-05-26 09:35:00,[],normal
47,2025-05-26 09:40:00,['exfiltration de données possible'],normal
47,2025-05-26 09:50:00,['user ibrahim.hamed account disabled'],normal
47,2025-05-26 10:15:00,['system rebooted'],normal
47,2025-05-26 11:15:00,['suppression d’un email de phishing détecté: ip 10.10.12.16'],phishing
47,2025-05-26 12:25:00,[],normal
47,2025-05-26 12:40:00,[],normal
47,2025-05-26 13:00:00,['signaux de compromission détectés'],normal
47,2025-05-26 13:50:00,['tentative de bypass sécurité ad'],normal
47,2025-05-26 15:00:00,['user ibrahim.hamed account re-enabled'],normal
47,2025-05-26 15:05:00,['utilisateur désactivé a tenté de se connecter'],normal
47,2025-05-26 17:05:00,['vpn connection established'],normal
47,2025-05-26 19:20:00,[],normal
47,2025-05-27 00:45:00,['network interface enabled'],normal
47,2025-05-27 04:15:00,[],normal
47,2025-06-01 11:00:00,[],normal
47,2025-06-01 11:55:00,[],normal
47,2025-06-01 12:10:00,[],normal
48,2025-05-26 09:00:00,['User clicked on suspicious email link'],phishing
48,2025-05-26 09:15:00,['User clicked on suspicious email link'],phishing
48,2025-05-26 10:10:00,['User clicked on suspicious email link'],phishing
48,2025-05-26 10:25:00,['User clicked on suspicious email link'],phishing
48,2025-05-26 10:35:00,['User clicked on suspicious email link'],phishing
49,2025-05-26 10:20:00,['redirection vers site de phishing'],phishing
49,2025-05-26 10:35:00,"['récupération d’emails archivés pour audit: ip 10.10.12.94', 'redirection vers site de phishing', 'trafic redirigé vers honeypot']",phishing
49,2025-05-26 10:45:00,['envoi d’un email de confirmation d’action it'],normal
49,2025-05-26 11:20:00,[],normal
49,2025-05-26 11:45:00,['user password reset by administrator'],normal
49,2025-05-26 13:05:00,['accès autorisé - utilisateur validé'],normal
49,2025-05-26 13:20:00,['trafic de type bot détecté'],normal
49,2025-05-26 14:20:00,['user jafar.mohamed requested access to profile_settings'],normal
49,2025-05-26 15:15:00,['accès autorisé - utilisateur validé'],normal
49,2025-05-26 16:15:00,['tentative de transfert de données sensibles'],normal
49,2025-05-26 20:40:00,['user account disabled'],normal
49,2025-05-26 22:10:00,[],normal
49,2025-05-27 02:30:00,['two-factor authentication disabled'],normal
49,2025-05-27 05:20:00,['two-factor authentication enabled'],normal
49,2025-06-01 09:25:00,[],normal
49,2025-06-01 11:50:00,[],normal
50,2025-05-26 09:00:00,[],normal
50,2025-05-26 09:30:00,['lecture d’un email interne confidentiel'],normal
50,2025-05-26 10:05:00,['lecture d’un email de confirmation d’inscription'],normal
50,2025-05-26 10:15:00,['session expirée - nouvelle tentative détectée'],normal
50,2025-05-26 10:35:00,[],normal
50,2025-05-26 10:45:00,['service stopped unexpectedly'],normal
50,2025-05-26 11:35:00,['réception d’un email de mise à jour logicielle'],normal
50,2025-05-26 11:40:00,['accès au webmail via un nouveau navigateur'],normal
50,2025-05-26 11:55:00,['session timed out due to inactivity for user jamal.alfaraj'],normal
50,2025-05-26 12:00:00,['connexion sécurisée'],normal
50,2025-05-26 12:35:00,['failed logon from nearby host'],normal
50,2025-05-26 13:00:00,['permissions changed for user jamal.alfaraj'],normal
50,2025-05-26 13:10:00,['password reset initiated for user jamal.alfaraj'],normal
50,2025-05-26 13:30:00,[],normal
50,2025-05-26 13:35:00,['accès administratif réussi'],normal
50,2025-05-26 14:20:00,['enumeration of admin group'],normal
50,2025-05-26 16:50:00,['accès refusé - domaine blacklisté'],normal
50,2025-05-26 17:20:00,[],normal
50,2025-06-01 09:10:00,[],normal
51,2025-05-26 09:15:00,[],normal
51,2025-05-26 09:25:00,['tentative de bypass sécurité ad'],normal
51,2025-05-26 09:40:00,[],normal
51,2025-05-26 10:10:00,['accès autorisé - utilisateur validé'],normal
51,2025-05-26 10:45:00,['special privileges assigned'],normal
51,2025-05-26 11:50:00,"['blocage automatique du compte suite à alertes ad', ""envoi d’un email avec des informations financières: recherche 'export emails service rh'""]",normal
51,2025-05-26 13:30:00,['transfert d’un email à un client externe'],normal
51,2025-05-26 13:40:00,['téléchargement d’une liste de contacts sécurisée'],normal
51,2025-05-26 13:45:00,['api key deleted for user jamila.kamal'],normal
51,2025-05-26 14:00:00,['partage d’un rapport financier avec l’équipe'],normal
51,2025-05-26 16:05:00,"[""envoi d’email de rappel pour réunion: fichier 'dossier_mediation_clients.pdf'""]",normal
51,2025-05-26 19:30:00,[],normal
51,2025-05-26 21:00:00,[],normal
51,2025-05-26 21:35:00,['audit log cleared'],normal
51,2025-05-26 22:05:00,['password changed for user'],normal
51,2025-05-27 02:05:00,[],normal
51,2025-05-27 04:15:00,[],normal
51,2025-06-01 10:10:00,[],normal
51,2025-06-01 10:55:00,[],normal
51,2025-06-01 11:10:00,[],normal
51,2025-06-01 12:25:00,[],normal
52,2025-05-26 10:00:00,[],normal
52,2025-05-26 10:15:00,['téléchargement d’un formulaire officiel: ip 10.10.12.67'],normal
52,2025-05-26 10:40:00,['mfa challenge triggered for user jihad.abed'],normal
52,2025-05-26 10:45:00,['new user jihad.abed account created'],normal
52,2025-05-26 10:55:00,['téléchargement de script bloqué'],normal
52,2025-05-26 11:00:00,"[""signalement d’email frauduleux via le portail: ip 10.10.12.67, appareil 'pixel-6a'""]",normal
52,2025-05-26 11:25:00,['service started successfully'],normal
52,2025-05-26 11:50:00,[],normal
52,2025-05-26 12:00:00,['accès à plusieurs terminaux simultanés suspecté'],normal
52,2025-05-26 12:55:00,['protocole non sécurisé utilisé'],normal
52,2025-05-26 13:00:00,['requête get excessive'],normal
52,2025-05-26 15:40:00,['authentication ticket renewed'],normal
52,2025-05-26 16:20:00,['téléchargement de fichier malveillant bloqué'],normal
52,2025-05-26 16:30:00,['trafic redirigé vers honeypot'],normal
52,2025-05-26 16:35:00,['page accédée via lien mail'],normal
52,2025-05-26 16:40:00,[],normal
52,2025-05-26 17:40:00,[],normal
52,2025-05-27 00:00:00,['password changed for user'],normal
52,2025-05-27 03:30:00,['special privileges assigned'],normal
52,2025-05-27 03:35:00,[],normal
52,2025-05-27 05:15:00,['group membership updated'],normal
52,2025-06-01 09:25:00,[],normal
53,2025-05-26 09:00:00,[],normal
53,2025-05-26 10:20:00,['role  revoked from user joud.nasser'],normal
53,2025-05-26 11:50:00,['multiples connexions simultanées détectées'],normal
53,2025-05-26 11:55:00,['user joud.nasser joined group'],normal
53,2025-05-26 12:45:00,[],normal
53,2025-05-26 12:55:00,['accès légitime'],normal
