timestamp,user,action,description,protocol,url,method,source_ip,dest_ip,dest_domain,client_ip,source_port,dest_port,severity,host,rule_name,app,category,bytes_sent,bytes_received,threat_id,user_agent,eventid,workstation,privilege,object,accessmask,target,status,reason,process,parentprocess,fileaccessed,alert,machine,os,details,resource,location,facility,code,message,event,file,verdict,log_type,domain
2025-05-26T12:09:24,hala.karim,,Service stopped unexpectedly,,,,,,,10.0.0.99,,,,,,,,,,,,4767,UM6P-HR03,,,,IT_Admins,,,,,,,,,,,,,,,,,,ad,
2025-05-26T12:09:36,tariq.mansour,,Firewall rule removed,,,,,,,172.28.29.30,,,,,,,,,,,,4634,UM6P-ENG05,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T12:11:18,samar.ridha,,VPN connection terminated,,,,,,,10.4.5.6,,,,,,,,,,,,4697,UM6P-IT05,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T12:15:12,ahmed.bakr,,Backup failed,,,,,,,172.31.255.255,,,,,,,,,,,,4776,UM6P-SEC01,SeImpersonatePrivilege,"CN=Network_Devices,DC=um6p,DC=local",0xa6,tmp_admin,,,,,,,,,,,,,,,,,,ad,
2025-05-26T12:16:43,basim.zahran,,Disk space running low,,,,,,,172.29.30.31,,,,,,,,,,,,4934,UM6P-DESK05,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T12:20:57,hafsa.mansur,,Backup failed,,,,,,,192.168.50.50,,,,,,,,,,,,4728,UM6P-ADMIN02,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T12:21:14,samira.karim,,Successful logon - Interactive,,,,,,,10.14.15.16,,,,,,,,,,,,5140,UM6P-IT03,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T12:22:23,noor.jalal,,Certificate issued,,,,,,,192.168.150.150,,,,,,,,,,,,4735,UM6P-LABTEST05,,"CN=Service_Accounts,DC=um6p,DC=local",0x44,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T12:25:17,bilal.mansour,,User removed from security group,,,,,,,10.10.0.1,,,,,,,,,,,,4663,UM6P-LABTEST04,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T12:26:50,mustafa.alraqi,,User logged off,,,,,,,172.16.16.16,,,,,,,,,,,,4724,UM6P-ADMIN05,,"CN=Security_Logs,DC=um6p,DC=local",0xd9,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T12:30:27,kamilah.mohamed,,Group policy updated successfully,,,,,,,192.168.3.3,,,,,,,,,,,,4660,UM6P-DESK04,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T12:33:20,salma.hamdan,,Successful logon - Interactive,,,,,,,172.16.16.16,,,,,,,,,,,,4663,UM6P-SALES03,SeSystemIntegrityPrivilege,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T12:36:28,jamal.alfaraj,,Failed logon from nearby host,,,,,,,192.168.34.56,,,,,,,,,,,,4703,UM6P-HR04,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T12:39:48,reem.taleb,,Configuration file modified,,,,,,,10.15.16.17,,,,,,,,,,,,4733,UM6P-SEC05,SeTimeZonePrivilege,,,Domain Admins,,,,,,,,,,,,,,,,,,ad,
2025-05-26T12:43:21,hamza.zaki,,Network share accessed,,,,,,,192.168.200.1,,,,,,,,,,,,4948,UM6P-WKS01,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T12:46:36,mustafa.alraqi,,Failed logon from nearby host,,,,,,,10.0.0.7,,,,,,,,,,,,4964,UM6P-SRV05,,"CN=Tmp_Admin,DC=um6p,DC=local",0xc3,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T12:46:43,mohanna.hadi,,Authentication ticket renewed,,,,,,,192.168.14.14,,,,,,,,,,,,4800,UM6P-IT01,SeRelabelPrivilege,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T12:49:55,wael.abdulrahim,,Privilege escalation attempt detected,,,,,,,10.0.0.123,,,,,,,,,,,,5140,UM6P-GUEST03,,"OU=Servers,DC=um6p,DC=local",0xa3,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T12:52:37,marwan.alhaj,,User added to security-enabled local group,,,,,,,172.18.0.3,,,,,,,,,,,,4690,UM6P-CONF02,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T12:57:03,hamza.zaki,,Successful logon - Interactive,,,,,,,172.19.20.21,,,,,,,,,,,,4656,UM6P-ENG02,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T12:59:18,dalia.abdulaziz,,Malware detected and quarantined,,,,,,,172.29.30.31,,,,,,,,,,,,4662,UM6P-OPS02,SeBackupPrivilege,,,HelpDesk,,,,,,,,,,,,,,,,,,ad,
2025-05-26T13:01:00,zubair.abdulqadir,,User added to security-enabled local group,,,,,,,10.0.10.11,,,,,,,,,,,,5140,UM6P-SRV04,,"CN=Network_Devices,DC=um6p,DC=local",0xef,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T13:02:14,maya.hussein,,Account locked out due to too many failed logons,,,,,,,192.168.32.32,,,,,,,,,,,,4946,UM6P-OPS02,,,,Domain Admins,,,,,,,,,,,,,,,,,,ad,
2025-05-26T13:03:20,manar.halabi,,Certificate issued,,,,,,,172.27.28.29,,,,,,,,,,,,4733,UM6P-GUEST02,SeSystemIntegrityPrivilege,,,IT_Admins,,,,,,,,,,,,,,,,,,ad,
2025-05-26T13:03:57,raed.khaled,,Account logged in from multiple locations,,,,,,,192.168.1.22,,,,,,,,,,,,4771,UM6P-GUEST03,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T13:08:40,basim.zahran,,Failed logon attempt using service account,,,,,,,10.12.13.14,,,,,,,,,,,,4660,UM6P-GUEST05,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T13:12:29,samah.fahmi,,Failed logon from nearby host,,,,,,,192.168.50.50,,,,,,,,,,,,5376,UM6P-ENG05,,,,HelpDesk,,,,,,,,,,,,,,,,,,ad,
2025-05-26T13:15:21,shatha.abdallah,,Data import failed,,,,,,,10.10.10.10,,,,,,,,,,,,4904,UM6P-OPS03,,,,Domain Admins,,,,,,,,,,,,,,,,,,ad,
2025-05-26T13:15:47,rami.salim,,Successful logon - Interactive,,,,,,,10.0.1.254,,,,,,,,,,,,4800,UM6P-CLT02,SeSecurityPrivilege,"CN=App_Users,DC=um6p,DC=local",0x45,tmp_admin,,,,,,,,,,,,,,,,,,ad,
2025-05-26T13:19:48,jumana.ghazi,,File system permissions changed,,,,,,,10.10.0.1,,,,,,,,,,,,4726,UM6P-ADM02,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T13:22:32,nader.shams,,Software installed successfully,,,,,,,10.0.0.7,,,,,,,,,,,,4720,UM6P-FIN01,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T13:26:26,salwa.hamdi,,Successful logon - Interactive,,,,,,,192.168.13.14,,,,,,,,,,,,5145,UM6P-ENG04,SeRestorePrivilege,,,disabled_account1,,,,,,,,,,,,,,,,,,ad,
2025-05-26T13:27:22,hala.karim,,Account logged in from multiple locations,,,,,,,172.17.18.19,,,,,,,,,,,,4728,UM6P-DEV01,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T13:31:22,aya.zahra,,User account disabled,,,,,,,10.0.0.15,,,,,,,,,,,,4904,UM6P-FIN05,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T13:34:52,mohamed.sharif,,Attempt to read AD schema,,,,,,,10.11.12.13,,,,,,,,,,,,4728,UM6P-ADMIN04,SeSystemEnvironmentPrivilege,,,disabled_account1,,,,,,,,,,,,,,,,,,ad,
2025-05-26T13:38:56,muna.bakr,,Account locked out due to too many failed logons,,,,,,,172.26.27.28,,,,,,,,,,,,5024,UM6P-ENG04,,,,disabled_account1,,,,,,,,,,,,,,,,,,ad,
2025-05-26T13:40:21,ali.mostafa,,Password changed for user,,,,,,,10.5.6.7,,,,,,,,,,,,4934,UM6P-SEC05,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T13:43:03,salma.hamdan,,Failed logon attempt using service account,,,,,,,10.14.15.16,,,,,,,,,,,,4734,UM6P-SRV03,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T13:44:28,zayd.abdelrahim,,Failed logon attempt from unusual client,,,,,,,10.10.11.12,,,,,,,,,,,,5142,UM6P-ENG04,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T13:45:33,zain.ghazal,,Network share accessed,,,,,,,172.16.10.10,,,,,,,,,,,,4723,UM6P-IT05,,,,Domain Admins,,,,,,,,,,,,,,,,,,ad,
2025-05-26T13:49:23,firas.mohamed,,New user account created,,,,,,,10.0.0.9,,,,,,,,,,,,4737,UM6P-SRV04,SeChangeNotifyPrivilege,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T13:50:32,firas.abbas,,Account locked out due to too many failed logons,,,,,,,172.16.16.16,,,,,,,,,,,,4798,UM6P-WKS05,,,,HelpDesk,,,,,,,,,,,,,,,,,,ad,
2025-05-26T13:51:39,dina.rashid,,Remote logon - File server,,,,,,,10.10.0.1,,,,,,,,,,,,4690,UM6P-ADMIN05,,,,IT_Admins,,,,,,,,,,,,,,,,,,ad,
2025-05-26T13:55:03,amin.ghanim,,Password changed for user,,,,,,,192.168.200.1,,,,,,,,,,,,4656,UM6P-LAB01,,"CN=Guest_Accounts,DC=um6p,DC=local",0x97,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T13:59:33,ahmed.alsayed,,Failed logon attempt from unusual client,,,,,,,172.28.29.30,,,,,,,,,,,,4781,UM6P-SALES05,,,,disabled_account1,,,,,,,,,,,,,,,,,,ad,
2025-05-26T14:01:39,ahmed.bakr,,Unauthorized access attempt blocked,,,,,,,10.0.0.99,,,,,,,,,,,,4672,UM6P-WKS02,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T14:02:25,nader.shams,,Account logged in from multiple locations,,,,,,,192.168.1.101,,,,,,,,,,,,4767,UM6P-MKT03,,,,IT_Admins,,,,,,,,,,,,,,,,,,ad,
2025-05-26T14:05:43,reem.ali,,Service stopped unexpectedly,,,,,,,192.168.2.2,,,,,,,,,,,,4933,UM6P-OPS01,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T14:06:51,nadia.abdel,,User added to security-enabled local group,,,,,,,172.23.24.25,,,,,,,,,,,,4697,UM6P-GUEST03,SeTakeOwnershipPrivilege,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T14:08:19,najat.omar,,Service started successfully,,,,,,,192.168.9.9,,,,,,,,,,,,4658,UM6P-ADMIN01,,"CN=App_Users,DC=um6p,DC=local",0xfc,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T14:10:40,ahmed.bakr,,User account enabled,,,,,,,192.168.55.55,,,,,,,,,,,,4934,UM6P-DEV04,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T14:12:24,wajih.alhassan,,Unusual network activity detected,,,,,,,172.29.30.31,,,,,,,,,,,,4737,UM6P-LAB05,SeCreatePagefilePrivilege,,,Domain Admins,,,,,,,,,,,,,,,,,,ad,
2025-05-26T14:13:11,marwan.alhaj,,Security group modified,,,,,,,192.168.5.5,,,,,,,,,,,,4781,UM6P-ADMIN02,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T14:15:48,hibah.yusuf,,Data export completed successfully,,,,,,,172.16.17.18,,,,,,,,,,,,4625,UM6P-SRV05,SeCreatePagefilePrivilege,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T14:19:21,sabir.jarrah,,Failed logon attempt using service account,,,,,,,10.0.0.15,,,,,,,,,,,,4688,UM6P-DESK03,SeCreateTokenPrivilege,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T14:21:10,hada.mohamed,,Failed logon from nearby host,,,,,,,10.0.1.254,,,,,,,,,,,,4799,UM6P-MGMT05,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T14:23:30,jamal.alfaraj,,Enumeration of admin group,,,,,,,192.168.77.77,,,,,,,,,,,,4647,UM6P-MGMT04,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T14:26:47,dania.kassem,,Data import failed,,,,,,,192.168.60.61,,,,,,,,,,,,4662,UM6P-SRV01,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T14:28:11,firas.abbas,,VPN connection established,,,,,,,10.14.15.16,,,,,,,,,,,,4730,UM6P-IT05,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T14:29:16,abdulrahman.karim,,Special privileges assigned,,,,,,,192.168.14.14,,,,,,,,,,,,4625,UM6P-ENG02,,"CN=IT_Admins,DC=um6p,DC=local",0xd8,HelpDesk,,,,,,,,,,,,,,,,,,ad,
2025-05-26T14:33:12,basim.zahran,,Certificate issued,,,,,,,10.0.0.99,,,,,,,,,,,,5376,UM6P-IT04,SeIncreaseBasePriorityPrivilege,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T14:34:00,omar.salem,,Certificate issued,,,,,,,172.29.30.31,,,,,,,,,,,,4728,UM6P-CONF05,SeSystemIntegrityPrivilege,"CN=Temporary_Users,DC=um6p,DC=local",0xce,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T14:35:01,farouk.karim,,Special privileges assigned,,,,,,,10.0.0.123,,,,,,,,,,,,4700,UM6P-ENG05,,,,Domain Admins,,,,,,,,,,,,,,,,,,ad,
2025-05-26T14:35:27,layla.abdullah,,Normal logon - Admin workstation,,,,,,,10.0.0.15,,,,,,,,,,,,4800,UM6P-CLT02,,"CN=Domain Admins,DC=um6p,DC=local",0xde,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T14:36:29,younes.abdullah,,Logon success - suspicious account,,,,,,,192.168.55.55,,,,,,,,,,,,4703,UM6P-IT03,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T14:40:49,dina.rashid,,File system permissions changed,,,,,,,192.168.5.5,,,,,,,,,,,,4703,UM6P-IT01,,,,IT_Admins,,,,,,,,,,,,,,,,,,ad,
2025-05-26T14:42:58,habib.mahfouz,,Account logged in from multiple locations,,,,,,,192.168.254.254,,,,,,,,,,,,4663,UM6P-MKT03,SeCreateGlobalPrivilege,,,IT_Admins,,,,,,,,,,,,,,,,,,ad,
2025-05-26T14:46:58,sara.farid,,User session disconnected,,,,,,,10.0.1.254,,,,,,,,,,,,4798,UM6P-GUEST01,SeEnableDelegationPrivilege,"OU=VPN_Users,DC=um6p,DC=local",0x98,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T14:50:52,samah.abdelfattah,,Disk space running low,,,,,,,172.22.33.44,,,,,,,,,,,,4690,UM6P-DESK05,SeDebugPrivilege,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T14:51:56,hamza.karim,,User session disconnected,,,,,,,192.168.9.9,,,,,,,,,,,,4947,UM6P-SRV05,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T14:52:24,hala.karim,,Certificate revoked,,,,,,,192.168.1.22,,,,,,,,,,,,5376,UM6P-LABTEST03,,,,tmp_admin,,,,,,,,,,,,,,,,,,ad,
2025-05-26T14:53:12,lamia.bader,,Account logged in from multiple locations,,,,,,,10.3.4.5,,,,,,,,,,,,4625,UM6P-SEC05,,"CN=File_Servers,DC=um6p,DC=local",0x92,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T14:57:21,noura.salem,,Enumeration of admin group,,,,,,,192.168.34.56,,,,,,,,,,,,4689,UM6P-ENG02,,"OU=VPN_Users,DC=um6p,DC=local",0xee,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T15:02:16,rashid.nour,,User added to security-enabled local group,,,,,,,192.168.55.55,,,,,,,,,,,,4776,UM6P-HR05,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T15:02:46,nashit.alhadi,,Logon success - suspicious account,,,,,,,192.168.11.11,,,,,,,,,,,,4771,UM6P-SRV04,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T15:03:15,ghassan.sharif,,Certificate issued,,,,,,,10.0.0.7,,,,,,,,,,,,4658,UM6P-LABTEST05,,"OU=VPN_Users,DC=um6p,DC=local",0xee,Domain Admins,,,,,,,,,,,,,,,,,,ad,
2025-05-26T15:03:36,hassan.amir,,Two-factor authentication disabled,,,,,,,10.6.7.8,,,,,,,,,,,,4634,UM6P-MKT01,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T15:04:24,sara.farid,,Failed logon from nearby host,,,,,,,10.5.6.7,,,,,,,,,,,,4701,UM6P-SEC03,SeSystemtimePrivilege,,,disabled_account1,,,,,,,,,,,,,,,,,,ad,
2025-05-26T15:06:59,zain.ghazal,,Data import failed,,,,,,,192.168.50.50,,,,,,,,,,,,4670,UM6P-MGMT03,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T15:11:46,samir.shaheen,,Group membership updated,,,,,,,10.0.0.7,,,,,,,,,,,,4948,UM6P-MKT04,,,,HelpDesk,,,,,,,,,,,,,,,,,,ad,
2025-05-26T15:13:46,wael.abdulrahim,,Certificate issued,,,,,,,172.21.22.23,,,,,,,,,,,,4933,UM6P-LABTEST01,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T15:18:45,layla.abdullah,,Failed logon attempt from unusual client,,,,,,,10.0.0.15,,,,,,,,,,,,4634,UM6P-ADMIN02,,,,IT_Admins,,,,,,,,,,,,,,,,,,ad,
2025-05-26T15:20:42,hazem.younis,,Data import failed,,,,,,,192.168.2.2,,,,,,,,,,,,5024,UM6P-DEV01,SeManageVolumePrivilege,"CN=Temporary_Users,DC=um6p,DC=local",0x97,disabled_account1,,,,,,,,,,,,,,,,,,ad,
2025-05-26T15:25:13,fadi.kassem,,VPN connection terminated,,,,,,,192.168.13.14,,,,,,,,,,,,4701,UM6P-OPS04,SeTakeOwnershipPrivilege,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T15:29:14,hassan.amir,,Firewall rule added,,,,,,,172.23.24.25,,,,,,,,,,,,4728,UM6P-MGMT05,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T15:33:29,farah.dawoud,,Certificate revoked,,,,,,,10.1.2.3,,,,,,,,,,,,4948,UM6P-ADM03,SeRestorePrivilege,"CN=Default Domain Policy,CN=Policies,CN=System,DC=um6p,DC=local",0xfc,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T15:36:53,basil.salama,,Group membership updated,,,,,,,172.16.5.4,,,,,,,,,,,,4740,UM6P-CLT03,,"OU=VPN_Users,DC=um6p,DC=local",0xc0,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T15:37:44,omar.hakim,,System time changed,,,,,,,192.168.9.9,,,,,,,,,,,,4624,UM6P-MKT03,,"CN=App_Users,DC=um6p,DC=local",0x59,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T15:42:05,jihad.abed,,Authentication ticket renewed,,,,,,,192.168.44.44,,,,,,,,,,,,4656,UM6P-SALES05,,"CN=Network_Devices,DC=um6p,DC=local",0x100,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T15:44:37,habib.mahfouz,,User password reset by administrator,,,,,,,10.14.15.16,,,,,,,,,,,,5142,UM6P-LABTEST02,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T15:47:07,salwa.hamdi,,Attempt to read AD schema,,,,,,,172.23.24.25,,,,,,,,,,,,4725,UM6P-LABTEST03,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T15:48:39,noura.salem,,Firewall rule added,,,,,,,10.5.6.7,,,,,,,,,,,,4723,UM6P-GUEST01,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T15:53:28,siham.faraj,,Failed logon from nearby host,,,,,,,172.22.23.24,,,,,,,,,,,,4690,UM6P-OPS05,SeSecurityPrivilege,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T15:58:13,nisreen.jamal,,System time changed,,,,,,,192.168.3.3,,,,,,,,,,,,4771,UM6P-GUEST05,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T15:59:44,rana.azzam,,User session disconnected,,,,,,,192.168.3.3,,,,,,,,,,,,4726,UM6P-ENG04,,"CN=Temporary_Users,DC=um6p,DC=local",0x59,HelpDesk,,,,,,,,,,,,,,,,,,ad,
2025-05-26T16:01:40,rana.azzam,,Enumeration of admin group,,,,,,,192.168.0.101,,,,,,,,,,,,4947,UM6P-LAB04,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T16:04:35,laila.mohsen,,Account password expired,,,,,,,172.23.24.25,,,,,,,,,,,,4933,UM6P-ENG02,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T16:04:51,yasir.abdullah,,Special privileges assigned,,,,,,,10.11.12.13,,,,,,,,,,,,4934,UM6P-CONF05,,"CN=Admin_Workstations,DC=um6p,DC=local",0xfc,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T16:05:58,samah.abdelfattah,,User removed from security group,,,,,,,172.21.22.23,,,,,,,,,,,,4932,UM6P-OPS03,,"CN=Disabled_Accounts,DC=um6p,DC=local",0x14,HelpDesk,,,,,,,,,,,,,,,,,,ad,
2025-05-26T16:09:10,fahim.aljaber,,VPN connection established,,,,,,,10.1.2.3,,,,,,,,,,,,4719,UM6P-DESK04,,,,IT_Admins,,,,,,,,,,,,,,,,,,ad,
2025-05-26T16:09:19,sara.farid,,Firewall rule removed,,,,,,,172.30.31.32,,,,,,,,,,,,4902,UM6P-MGMT02,SeTakeOwnershipPrivilege,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T16:09:29,dina.farouk,,System time changed,,,,,,,172.16.17.18,,,,,,,,,,,,4904,UM6P-ADM04,SeAssignPrimaryTokenPrivilege,"CN=IT_Admins,DC=um6p,DC=local",0xcd,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T16:09:33,najat.omar,,Network share accessed,,,,,,,10.0.0.99,,,,,,,,,,,,4800,UM6P-FIN01,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T16:14:17,habib.mahfouz,,Audit log cleared,,,,,,,172.16.17.18,,,,,,,,,,,,4734,UM6P-FIN01,,,,disabled_account1,,,,,,,,,,,,,,,,,,ad,
2025-05-26T16:18:17,dalia.abdulaziz,,Service started successfully,,,,,,,192.168.88.99,,,,,,,,,,,,4912,UM6P-DEV01,,"CN=Backup_Users,DC=um6p,DC=local",0x6f,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T16:21:18,nisreen.jamal,,User account enabled,,,,,,,10.5.6.7,,,,,,,,,,,,4934,UM6P-SEC03,SeLoadDriverPrivilege,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T16:24:19,layla.abdullah,,Network interface disabled,,,,,,,192.168.88.88,,,,,,,,,,,,4690,UM6P-DESK01,,"CN=File_Servers,DC=um6p,DC=local",0x31,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T16:27:15,noura.abdul,,Attempt to read AD schema,,,,,,,172.22.23.24,,,,,,,,,,,,4733,UM6P-LAB03,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T16:28:51,basil.salama,,System time changed,,,,,,,10.0.10.11,,,,,,,,,,,,4933,UM6P-LAB04,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T16:32:02,fahim.aljaber,,VPN connection established,,,,,,,10.0.0.99,,,,,,,,,,,,4634,UM6P-LABTEST04,SeDebugPrivilege,"OU=Servers,DC=um6p,DC=local",0x83,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T16:35:58,rima.bashir,,VPN connection terminated,,,,,,,10.7.8.9,,,,,,,,,,,,4672,UM6P-DESK04,,"CN=File_Servers,DC=um6p,DC=local",0xbe,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T16:39:32,nisreen.jamal,,Disk space running low,,,,,,,172.19.20.21,,,,,,,,,,,,4734,UM6P-HR03,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T16:43:09,thamer.najjar,,Two-factor authentication disabled,,,,,,,172.16.5.4,,,,,,,,,,,,4933,UM6P-WKS03,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T16:48:03,yasmin.abdulrahman,,VPN connection terminated,,,,,,,10.9.10.11,,,,,,,,,,,,4799,UM6P-CONF01,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T16:50:15,siham.faraj,,Unauthorized access attempt blocked,,,,,,,10.0.10.11,,,,,,,,,,,,4932,UM6P-ENG01,,"CN=Contractors,DC=um6p,DC=local",0xdc,IT_Admins,,,,,,,,,,,,,,,,,,ad,
2025-05-26T16:54:08,manar.halabi,,Authentication ticket renewed,,,,,,,192.168.2.2,,,,,,,,,,,,4656,UM6P-CLT05,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T16:56:37,lina.hadi,,Security group modified,,,,,,,10.9.10.11,,,,,,,,,,,,4647,UM6P-SALES02,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T16:57:34,kareem.zidan,,Service stopped unexpectedly,,,,,,,172.22.33.44,,,,,,,,,,,,4726,UM6P-MKT04,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T16:58:02,kareem.jamal,,Data export completed successfully,,,,,,,192.168.13.14,,,,,,,,,,,,4624,UM6P-SRV01,SeIncreaseQuotaPrivilege,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T17:01:35,ahmed.alsayed,,User logged off,,,,,,,192.168.1.22,,,,,,,,,,,,4948,UM6P-SALES03,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T17:04:37,hibah.yusuf,,Normal logon - Admin workstation,,,,,,,172.28.29.30,,,,,,,,,,,,4798,UM6P-HR02,SeSecurityPrivilege,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T17:05:05,samira.karim,,Firewall rule removed,,,,,,,172.16.40.50,,,,,,,,,,,,4729,UM6P-GUEST03,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T17:06:16,ibrahim.hamed,,VPN connection established,,,,,,,192.168.50.50,,,,,,,,,,,,4771,UM6P-LABTEST05,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T17:06:52,omar.salem,,Backup completed successfully,,,,,,,172.16.10.10,,,,,,,,,,,,4690,UM6P-LABTEST02,SeIncreaseBasePriorityPrivilege,"CN=Admin_Workstations,DC=um6p,DC=local",0x86,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T17:11:49,nadia.abdel,,Network share accessed,,,,,,,10.10.11.12,,,,,,,,,,,,4624,UM6P-GUEST03,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T17:15:10,lina.abdulaziz,,Logon success - suspicious account,,,,,,,172.16.100.100,,,,,,,,,,,,4934,UM6P-SRV05,,,,HelpDesk,,,,,,,,,,,,,,,,,,ad,
2025-05-26T17:18:35,wajih.alhassan,,Unauthorized access attempt blocked,,,,,,,10.1.1.1,,,,,,,,,,,,5142,UM6P-OPS02,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T17:19:24,mohamed.hassan,,Audit log cleared,,,,,,,172.17.18.19,,,,,,,,,,,,4798,UM6P-MKT04,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T17:19:53,reem.taleb,,Configuration file modified,,,,,,,192.168.11.11,,,,,,,,,,,,4730,UM6P-WKS03,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26T17:21:44,najat.omar,,Security policy updated,,,,,,,10.11.12.13,,,,,,,,,,,,4727,UM6P-GUEST04,,,,disabled_account1,,,,,,,,,,,,,,,,,,ad,
2025-05-26T17:22:52,sabir.jarrah,,Software installed successfully,,,,,,,172.19.20.21,,,,,,,,,,,,4723,UM6P-ADM03,,"CN=Disabled_Accounts,DC=um6p,DC=local",0x90,Domain Admins,,,,,,,,,,,,,,,,,,ad,
