event_time,log_source_type,event_id,threat_identifier,user_account,user_privilege_level,host_name,workstation_name,machine_name,operating_system,source_ip_address,source_port_number,destination_ip_address,destination_port_number,client_ip_address,destination_domain,network_domain,network_protocol,security_action,event_severity,event_status,status_reason,event_category,detection_rule,security_verdict,alert_type,resource_url,http_method,user_agent_string,resource_name,affected_object,target_resource,file_accessed_path,file_path,process_name,parent_process_name,access_mask,event_description,event_details,log_message,raw_event_data,log_facility,status_code,event_location,bytes_sent_total,bytes_received_total,application_name
2025-05-26 11:32:00,iam,-1,-1,dina.farouk,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,role_revoked,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,role  revoked from user dina.farouk,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:32:15,proxy,-1,-1,zahra.mahdi,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,10.10.12.37,nan,admanager.um6p.ma,nan,nan,nan,nan,nan,nan,nan,nan,nan,http://admanager.um6p.ma/permissions,get,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,téléchargement autorisé depuis dépôt officiel,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:32:18,router,-1,-1,nan,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,nan,5,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,IP routing adjacency with 192.168.10.119 on FastEthernet0/1 is up,nan,routing,adjchange,um6p,0,0,nan
2025-05-26 11:32:25,firewall,-1,-1,nan,nan,nan,nan,nan,nan,192.168.1.54,27947,23.23.23.23,8443,0.0.0.0,nan,nan,tcp,allow,nan,nan,nan,web,allow-https-alt,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,no_message,nan,nan,nan,nan,6086,4928,https-alt
2025-05-26 11:32:44,firewall,-1,-1,nan,nan,nan,nan,nan,nan,192.168.1.88,5074,8.8.4.4,54321,0.0.0.0,nan,nan,tcp,allow,nan,nan,nan,malware,allow-miscexploit,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,no_message,nan,nan,nan,nan,866,8971,misc-exploit
2025-05-26 11:32:52,router,-1,-1,nan,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,nan,5,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,Reload complete,nan,sys,reload_complete,um6p,0,0,nan
2025-05-26 11:32:58,mail,-1,-1,ahmed.bakr,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,email_rule_created,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,envoi d’un email de validation pour action urgente,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:33:03,proxy,-1,-1,reem.taleb,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,10.10.12.124,nan,vpn-service.um6p.ma,nan,nan,nan,nan,nan,nan,nan,nan,nan,http://vpn-service.um6p.ma/login,get,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,page accédée via lien mail,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:33:15,mail,-1,-1,amin.ghanim,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,account_suspended,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,partage d’un document critique via lien sécurisé,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:33:18,edr,-1,-1,layla.abdullah,nan,pc-farouk,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,smb,nan,high,failed,maliciousbehavior,nan,nan,nan,suspicious powershell activity,unknown_url,nan,unknown_agent,nan,nan,nan,C:\Windows\System32\calc.exe,nan,chrome.exe,cmd.exe,nan,nan,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:33:26,mail,-1,-1,maya.hussein,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,email_decrypted,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,lecture d’un email d’alerte sécurité,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:33:42,router,-1,-1,nan,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,nan,5,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,"Line protocol on Interface FastEthernet0/0, changed state to down",nan,lineproto,updown,um6p,0,0,nan
2025-05-26 11:33:51,iam,-1,-1,lina.abdulaziz,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,group_left,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,user lina.abdulaziz left group,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:34:00,firewall,-1,-1,nan,nan,nan,nan,nan,nan,192.168.1.20,54534,1.1.1.1,12345,0.0.0.0,nan,nan,tcp,allow,nan,nan,nan,malware,allow-netbus,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,no_message,nan,nan,nan,nan,3399,5903,netbus
2025-05-26 11:34:17,mail,-1,-1,nashit.alhadi,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,email_received_external,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,transfert d’un email à un client externe,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:34:21,router,-1,-1,nan,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,nan,5,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,IP routing adjacency with 192.168.10.116 on Vlan1 is up,nan,routing,adjchange,um6p,0,0,nan
2025-05-26 11:34:23,iam,-1,-1,tarek.bahaa,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,user_disabled,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,user tarek.bahaa account disabled,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:34:52,proxy,-1,-1,fatima.alami,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,10.10.12.3,nan,vpn-service.um6p.ma,nan,nan,nan,nan,nan,nan,nan,nan,nan,http://vpn-service.um6p.ma/login,get,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,connexion simultanée depuis plusieurs pays,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:34:54,edr,-1,-1,noor.jalal,nan,pc-nader,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,ftp,nan,critical,allowed,maliciousbehavior,nan,nan,nan,malware detected,unknown_url,nan,unknown_agent,nan,nan,nan,C:\Windows\System32\calc.exe,nan,cmd.exe,cmd.exe,nan,nan,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:35:15,firewall,-1,-1,nan,nan,nan,nan,nan,nan,192.168.1.12,42612,172.65.251.78,21,0.0.0.0,nan,nan,tcp,allow,nan,nan,nan,file-transfer,allow-ftp-control,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,no_message,nan,nan,nan,nan,6671,2671,ftp-control
2025-05-26 11:35:20,firewall,-1,-1,nan,nan,nan,nan,nan,nan,192.168.1.38,26959,203.0.113.99,2222,0.0.0.0,nan,nan,tcp,allow,nan,nan,nan,remote-access,allow-alt-ssh,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,no_message,nan,nan,nan,nan,1971,4011,alt-ssh
2025-05-26 11:35:20,ad,5142,-1,muna.rashid,nan,nan,um6p-sales01,nan,nan,0.0.0.0,-1,0.0.0.0,-1,10.6.7.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,"ou=vpn_users,dc=um6p,dc=local",tmp_admin,none,nan,nan,nan,0x57,group policy updated successfully,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:35:22,edr,-1,-1,salwa.hamdi,nan,pc-firas,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,https,nan,medium,allowed,created,nan,nan,nan,unauthorized access attempt,unknown_url,nan,unknown_agent,nan,nan,nan,C:\Users\salwa\Music\song.mp3,nan,chrome.exe,winlogon.exe,nan,nan,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:35:29,mail,-1,-1,omar.hakim,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,email_unflagged,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,consultation d’un email avec pièce jointe malveillante,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:35:31,iam,-1,-1,nawal.ibrahim,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,password_expired,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,"password expired for user nawal.ibrahim, requires update",nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:35:43,proxy,-1,-1,hassan.amir,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,10.10.12.14,nan,db-admin.um6p.ma,nan,nan,nan,nan,nan,nan,nan,nan,nan,http://db-admin.um6p.ma/phpmyadmin,get,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,navigateur non reconnu,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:35:51,mail,-1,-1,firas.mohamed,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,email_forwarded_external,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,réception d’un email contenant des instructions critiques,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:36:01,firewall,-1,-1,nan,nan,nan,nan,nan,nan,192.168.1.59,61124,140.82.114.3,500,0.0.0.0,nan,nan,udp,allow,nan,nan,nan,vpn,allow-ike,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,no_message,nan,nan,nan,nan,5352,1336,ike
2025-05-26 11:36:06,firewall,-1,-1,nan,nan,nan,nan,nan,nan,192.168.1.76,39828,104.198.14.52,88,0.0.0.0,nan,nan,tcp,allow,nan,nan,nan,directory-auth,allow-kerberos,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,no_message,nan,nan,nan,nan,5498,1896,kerberos
2025-05-26 11:36:09,router,-1,-1,nan,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,nan,6,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,Console login successful for ops,nan,sys,login,um6p,0,0,nan
2025-05-26 11:36:27,iam,-1,-1,rima.bashir,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,token_revoked,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,authentication token revoked for user rima.bashir,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:36:28,proxy,-1,-1,firas.mohamed,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,10.10.12.60,nan,portal.um6p.ma,nan,nan,nan,nan,nan,nan,nan,nan,nan,http://portal.um6p.ma/grades,post,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,url contenant chaîne suspecte,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:36:36,firewall,-1,-1,nan,nan,nan,nan,nan,nan,192.168.1.82,52918,5.196.0.1,520,0.0.0.0,nan,nan,udp,allow,nan,nan,nan,network-services,allow-rip,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,no_message,nan,nan,nan,nan,948,482,rip
2025-05-26 11:36:42,mail,-1,-1,mariyam.farid,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,login_failed,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,alerte déclenchée pour activités suspectes sur compte: ip 10.10.12.53,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:37:20,edr,-1,-1,lina.hadi,nan,pc-amina,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,https,nan,high,success,loginfailure,nan,nan,nan,unauthorized access attempt,unknown_url,nan,unknown_agent,nan,nan,nan,C:\Windows\System32\notepad.exe,nan,powershell.exe,winlogon.exe,nan,nan,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:37:38,proxy,-1,-1,hazem.younis,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,10.10.12.62,nan,vpn.um6p.ma,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://vpn.um6p.ma/portal,post,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,utilisateur bloqué par politique réseau,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:37:42,router,-1,-1,nan,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,nan,6,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,Assigned IP 192.168.10.102 to MAC 00:1A:2B:3C:4D:1C on FastEthernet0/1,nan,dhcpd,address_assign,um6p,0,0,nan
2025-05-26 11:37:47,mail,-1,-1,jamal.alfaraj,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,spam_filter_updated,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,réception d’un email de mise à jour logicielle,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:38:04,ad,4726,-1,zohair.salim,setrustedcredmanaccessprivilege,nan,um6p-hr04,nan,nan,0.0.0.0,-1,0.0.0.0,-1,192.168.45.67,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,"cn=finance_reports,dc=um6p,dc=local",nan,none,nan,nan,nan,0xfc,user session disconnected,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:38:21,iam,-1,-1,hala.karim,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,permission_escalation_attempt,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,user hala.karim attempted to escalate permissions,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:38:27,proxy,-1,-1,youssef.khalil,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,10.10.12.4,nan,finance.um6p.ma,nan,nan,nan,nan,nan,nan,nan,nan,nan,http://finance.um6p.ma/reports/q2,get,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,proxy chain détecté,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:38:29,mail,-1,-1,ali.mostafa,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,account_lock,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,envoi d’un email de validation pour action urgente: compte ali.mostafa,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:38:38,router,-1,-1,nan,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,nan,6,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,Denied TCP src 192.168.10.100/59217 dst 192.168.10.111/34623 by access-group 102,nan,acl,logging,um6p,0,0,nan
2025-05-26 11:38:52,mail,-1,-1,kamilah.mohamed,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,email_encryption_disabled,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,signalement d’une tentative de fraude bancaire,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:39:00,mail,-1,-1,basim.zahran,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,email_forwarded_external,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,renvoi d’un email avec données sensibles,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:39:42,mail,-1,-1,sami.jaber,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,login_from_new_device,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,"accès à la messagerie via vpn sécurisé: ip 10.10.12.65, appareil 'ipad-mini-um6p'",nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:39:53,router,-1,-1,nan,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,nan,5,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,"Line protocol on Interface GigabitEthernet0/3, changed state to up",nan,lineproto,updown,um6p,0,0,nan
2025-05-26 11:39:55,proxy,-1,-1,hafsa.mansur,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,10.10.12.128,nan,um6p-ma-reporting.internal.net,nan,nan,nan,nan,nan,nan,nan,nan,nan,http://um6p-ma-reporting.internal.net,get,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,exécution de script js inconnu,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:40:11,iam,-1,-1,ibraheem.shaar,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,resource_shared,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,user ibraheem.shaar shared  with others,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:40:12,proxy,-1,-1,shatha.abdallah,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,10.10.12.122,nan,webmail.um6p.ma,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://webmail.um6p.ma/login,post,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,lien accédé plusieurs fois en quelques secondes,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:40:28,router,-1,-1,nan,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,nan,6,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,Denied UDP src 192.168.10.126/28702 dst 192.168.10.127/56639 by access-group 100,nan,acl,logging,um6p,0,0,nan
2025-05-26 11:40:36,firewall,-1,-1,nan,nan,nan,nan,nan,nan,192.168.1.46,2389,172.217.22.14,443,0.0.0.0,nan,nan,tcp,allow,nan,nan,nan,web,allow-https,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,no_message,nan,nan,nan,nan,6338,6932,https
2025-05-26 11:40:39,firewall,-1,-1,nan,nan,nan,nan,nan,nan,192.168.1.86,17867,192.198.80.3,27017,0.0.0.0,nan,nan,tcp,allow,nan,nan,nan,database,allow-mongodb,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,no_message,nan,nan,nan,nan,4576,1330,mongodb
2025-05-26 11:41:00,firewall,-1,-1,nan,nan,nan,nan,nan,nan,192.168.1.50,18347,69.63.176.13,514,0.0.0.0,nan,nan,udp,allow,nan,nan,nan,network-services,allow-syslog,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,no_message,nan,nan,nan,nan,5361,8484,syslog
2025-05-26 11:41:00,firewall,-1,-1,nan,nan,nan,nan,nan,nan,192.168.1.89,42278,102.132.97.0,80,0.0.0.0,nan,nan,tcp,allow,nan,nan,nan,web,allow-http,nan,nan,unknown_url,nan,"""Opera/9.80 (Windows NT 6.0) Presto/2.12.388 Version/12.14""",nan,nan,nan,none,nan,nan,nan,nan,nan,nan,no_message,nan,nan,nan,nan,905,501,http
2025-05-26 11:41:08,mail,-1,-1,manal.rashid,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,forward_email,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,"signalement d’email frauduleux via le portail: destinataire 'sara.karim@gmail.com', sujet 'nouveau règlement intérieur um6p'",nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:41:11,edr,-1,-1,najat.omar,nan,pc-samira,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,https,nan,medium,success,loginfailure,nan,nan,nan,malware detected,unknown_url,nan,unknown_agent,nan,nan,nan,C:\Users\najat\.ssh\id_rsa,nan,chrome.exe,services.exe,nan,nan,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:41:13,mail,-1,-1,ali.mostafa,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,alert_triggered,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,notification d’une nouvelle règle de sécurité mail,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:41:15,firewall,-1,-1,nan,nan,nan,nan,nan,nan,192.168.1.83,25862,104.198.14.52,20,0.0.0.0,nan,nan,tcp,allow,nan,nan,nan,file-transfer,allow-ftp-data,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,no_message,nan,nan,nan,nan,6056,6616,ftp-data
2025-05-26 11:41:19,mail,-1,-1,yara.khaled,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,login_from_new_device,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,"envoi d’un email de validation pour action urgente: ip 10.10.12.38, appareil 'iphone-13-um6p'",nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:41:25,iam,-1,-1,maya.hussein,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,group_left,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,user maya.hussein left group,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:41:29,router,-1,-1,nan,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,nan,5,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,"Line protocol on Interface FastEthernet0/0, changed state to up",nan,lineproto,updown,um6p,0,0,nan
2025-05-26 11:41:32,mail,-1,-1,fatima.alami,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,send_email,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,"suppression d’un email de phishing détecté: destinataire 'lina.abdulaziz@um6p.ma', sujet 'plan d’action suite à incident de phishing'",nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:41:41,proxy,-1,-1,hamza.karim,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,10.10.12.153,nan,downloads.um6p.ma,nan,nan,nan,nan,nan,nan,nan,nan,nan,http://downloads.um6p.ma/drivers/gpu.exe,get,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,bloqué par firewall,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:42:04,router,-1,-1,nan,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,nan,5,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,Reload requested by netadmin,nan,sys,reload,um6p,0,0,nan
2025-05-26 11:42:04,firewall,-1,-1,nan,nan,nan,nan,nan,nan,192.168.1.52,9905,69.63.176.13,110,0.0.0.0,nan,nan,tcp,allow,nan,nan,nan,email,allow-pop3,nan,nan,unknown_url,nan,"""Python-urllib/3.11""",nan,nan,nan,none,nan,nan,nan,nan,nan,nan,no_message,nan,nan,nan,nan,1431,4743,pop3
2025-05-26 11:42:19,iam,-1,-1,nawal.ibrahim,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,password_reset,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,password reset initiated for user nawal.ibrahim,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:42:50,ad,4801,-1,samira.karim,nan,nan,um6p-admin05,nan,nan,0.0.0.0,-1,0.0.0.0,-1,172.19.20.21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,"cn=ldap://cn=schema,cn=configuration,dc=um6p,dc=local",nan,none,nan,nan,nan,0x9d,attempt to read ad schema,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 11:42:52,edr,-1,-1,rashid.nour,nan,pc-yasmin,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,https,nan,critical,allowed,userrequest,nan,nan,nan,suspicious powershell activity,unknown_url,nan,unknown_agent,nan,nan,nan,C:\Users\rashid\Downloads\invoice.pdf,nan,powershell.exe,services.exe,nan,nan,nan,no_message,nan,nan,nan,nan,0,0,nan
