timestamp,user,action,description,protocol,url,method,source_ip,dest_ip,dest_domain,client_ip,source_port,dest_port,severity,host,rule_name,app,category,bytes_sent,bytes_received,threat_id,user_agent,eventid,workstation,privilege,object,accessmask,target,status,reason,process,parentprocess,fileaccessed,alert,machine,os,details,resource,location,facility,code,message,event,file,verdict,log_type,domain
2025-05-26 11:29:20,,allow,,tcp,,,192.168.1.76,74.125.140.109,,,59588.0,389.0,,,Allow-LDAP,ldap,directory-auth,6529.0,6714.0,,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 11:29:22,muna.rashid,,,DNS,,,,,,,,,High,PC-Nisreen,,,,,,,,,,,,,,Blocked,LoginFailure,cmd.exe,cmd.exe,C:\Users\muna\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Startup\backdoor.vbs,Malware Detected,,,,,,,,,,,,edr,
2025-05-26 11:29:25,maysa.abdelrahman,REPORTED_PHISHING,Partage d’un rapport financier avec l’équipe: Sujet 'Statut du projet digitalisation',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 11:29:35,,allow,,tcp,,,192.168.1.36,52.95.245.0,,,18376.0,12345.0,,,Allow-NetBus,netbus,malware,4727.0,3883.0,,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 11:29:39,khaled.nasser,,Navigation vers site de partage interdit,,https://api.um6p.ma/data/submit,GET,,,,10.10.12.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,api.um6p.ma
2025-05-26 11:29:43,zohair.salim,,Group policy updated successfully,,,,,,,172.16.16.16,,,,,,,,,,,,4771.0,UM6P-IT02,SeCreatePermanentPrivilege,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26 11:29:46,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,LINK,UPDOWN,"Interface GigabitEthernet0/1, changed state to down",,,,router,
2025-05-26 11:29:53,nour.elmasri,login_attempt,Login attempt detected for user nour.elmasri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iam,
2025-05-26 11:30:07,farid.shaheen,,New user account created,,,,,,,10.10.10.20,,,,,,,,,,,,4781.0,UM6P-ENG03,,,,,,,,,,,,,,,,,,,,,,ad,
2025-05-26 11:30:17,younes.abdullah,,Téléversement interdit détecté,,http://internal.dev.um6p.ma/debug,GET,,,,10.10.12.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,internal.dev.um6p.ma
2025-05-26 11:30:30,tamer.karim,account_unlocked,Account for user tamer.karim was unlocked by admin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iam,
2025-05-26 11:30:43,samir.alhassan,ACCOUNT_UNLOCK,Accès à la boîte mail bloqué par l’administrateur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 11:30:45,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,LINK,UPDOWN,"Interface GigabitEthernet0/2, changed state to down",,,,router,
2025-05-26 11:30:49,hala.karim,,Software installed successfully,,,,,,,172.21.22.23,,,,,,,,,,,,4672.0,UM6P-HR03,,,,HelpDesk,,,,,,,,,,,,,,,,,,ad,
2025-05-26 11:31:03,,allow,,tcp,,,192.168.1.60,15.230.0.0,,,5716.0,8086.0,,,Allow-InfluxDB,influxdb,cloud,7495.0,7286.0,,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 11:31:12,,allow,,tcp,https://ph1sh-now-login.com/login,,192.168.1.22,,ph1sh-now-login.com,,31183.0,2222.0,,,Allow-Alt-SSH,alt-ssh,remote-access,5792.0,8585.0,39557.0,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 11:31:13,kalil.hakim,,Accès légitime,,http://cdn.um6p.ma/js/app.js,POST,,,,10.10.12.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,cdn.um6p.ma
2025-05-26 11:31:40,marwan.alhaj,EMAIL_RULE_TRIGGERED,Téléchargement d’une archive mail pour archivage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 11:31:47,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,OSPF,NEIGHBOR_CHANGE,Neighbor 192.168.10.120 on GigabitEthernet0/0 went down,,,,router,
2025-05-26 11:32:00,dina.farouk,role_revoked,Role  revoked from user dina.farouk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iam,
2025-05-26 11:32:15,zahra.mahdi,,Téléchargement autorisé depuis dépôt officiel,,http://admanager.um6p.ma/permissions,GET,,,,10.10.12.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,admanager.um6p.ma
2025-05-26 11:32:18,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,ROUTING,ADJCHANGE,IP routing adjacency with 192.168.10.119 on FastEthernet0/1 is up,,,,router,
2025-05-26 11:32:25,,allow,,tcp,,,192.168.1.54,23.23.23.23,,,27947.0,8443.0,,,Allow-HTTPS-Alt,https-alt,web,6086.0,4928.0,,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 11:32:44,,allow,,tcp,,,192.168.1.88,8.8.4.4,,,5074.0,54321.0,,,Allow-MiscExploit,misc-exploit,malware,866.0,8971.0,,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 11:32:52,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,SYS,RELOAD_COMPLETE,Reload complete,,,,router,
2025-05-26 11:32:58,ahmed.bakr,EMAIL_RULE_CREATED,Envoi d’un email de validation pour action urgente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 11:33:03,reem.taleb,,Page accédée via lien mail,,http://vpn-service.um6p.ma/login,GET,,,,10.10.12.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,vpn-service.um6p.ma
2025-05-26 11:33:15,amin.ghanim,ACCOUNT_SUSPENDED,Partage d’un document critique via lien sécurisé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 11:33:18,layla.abdullah,,,SMB,,,,,,,,,High,PC-Farouk,,,,,,,,,,,,,,Failed,MaliciousBehavior,chrome.exe,cmd.exe,C:\Windows\System32\calc.exe,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-26 11:33:26,maya.hussein,EMAIL_DECRYPTED,Lecture d’un email d’alerte sécurité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 11:33:42,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,LINEPROTO,UPDOWN,"Line protocol on Interface FastEthernet0/0, changed state to down",,,,router,
2025-05-26 11:33:51,lina.abdulaziz,group_left,User lina.abdulaziz left group ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iam,
2025-05-26 11:34:00,,allow,,tcp,,,192.168.1.20,1.1.1.1,,,54534.0,12345.0,,,Allow-NetBus,netbus,malware,3399.0,5903.0,,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 11:34:17,nashit.alhadi,EMAIL_RECEIVED_EXTERNAL,Transfert d’un email à un client externe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 11:34:21,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,ROUTING,ADJCHANGE,IP routing adjacency with 192.168.10.116 on Vlan1 is up,,,,router,
2025-05-26 11:34:23,tarek.bahaa,user_disabled,User tarek.bahaa account disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iam,
2025-05-26 11:34:52,fatima.alami,,Connexion simultanée depuis plusieurs pays,,http://vpn-service.um6p.ma/login,GET,,,,10.10.12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,vpn-service.um6p.ma
2025-05-26 11:34:54,noor.jalal,,,FTP,,,,,,,,,Critical,PC-Nader,,,,,,,,,,,,,,Allowed,MaliciousBehavior,cmd.exe,cmd.exe,C:\Windows\System32\calc.exe,Malware Detected,,,,,,,,,,,,edr,
2025-05-26 11:35:15,,allow,,tcp,,,192.168.1.12,172.65.251.78,,,42612.0,21.0,,,Allow-FTP-Control,ftp-control,file-transfer,6671.0,2671.0,,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 11:35:20,,allow,,tcp,,,192.168.1.38,203.0.113.99,,,26959.0,2222.0,,,Allow-Alt-SSH,alt-ssh,remote-access,1971.0,4011.0,,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 11:35:20,muna.rashid,,Group policy updated successfully,,,,,,,10.6.7.8,,,,,,,,,,,,5142.0,UM6P-SALES01,,"OU=VPN_Users,DC=um6p,DC=local",0x57,tmp_admin,,,,,,,,,,,,,,,,,,ad,
2025-05-26 11:35:22,salwa.hamdi,,,HTTPS,,,,,,,,,Medium,PC-Firas,,,,,,,,,,,,,,Allowed,Created,chrome.exe,winlogon.exe,C:\Users\salwa\Music\song.mp3,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-26 11:35:29,omar.hakim,EMAIL_UNFLAGGED,Consultation d’un email avec pièce jointe malveillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 11:35:31,nawal.ibrahim,password_expired,"Password expired for user nawal.ibrahim, requires update",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iam,
2025-05-26 11:35:43,hassan.amir,,Navigateur non reconnu,,http://db-admin.um6p.ma/phpmyadmin,GET,,,,10.10.12.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,db-admin.um6p.ma
2025-05-26 11:35:51,firas.mohamed,EMAIL_FORWARDED_EXTERNAL,Réception d’un email contenant des instructions critiques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 11:36:01,,allow,,udp,,,192.168.1.59,140.82.114.3,,,61124.0,500.0,,,Allow-IKE,ike,vpn,5352.0,1336.0,,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 11:36:06,,allow,,tcp,,,192.168.1.76,104.198.14.52,,,39828.0,88.0,,,Allow-Kerberos,kerberos,directory-auth,5498.0,1896.0,,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 11:36:09,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,SYS,LOGIN,Console login successful for ops,,,,router,
2025-05-26 11:36:27,rima.bashir,token_revoked,Authentication token revoked for user rima.bashir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iam,
2025-05-26 11:36:28,firas.mohamed,,URL contenant chaîne suspecte,,http://portal.um6p.ma/grades,POST,,,,10.10.12.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,portal.um6p.ma
2025-05-26 11:36:36,,allow,,udp,,,192.168.1.82,5.196.0.1,,,52918.0,520.0,,,Allow-RIP,rip,network-services,948.0,482.0,,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 11:36:42,mariyam.farid,LOGIN_FAILED,Alerte déclenchée pour activités suspectes sur compte: IP 10.10.12.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 11:37:20,lina.hadi,,,HTTPS,,,,,,,,,High,PC-Amina,,,,,,,,,,,,,,Success,LoginFailure,powershell.exe,winlogon.exe,C:\Windows\System32\notepad.exe,Unauthorized Access Attempt,,,,,,,,,,,,edr,
2025-05-26 11:37:38,hazem.younis,,Utilisateur bloqué par politique réseau,,https://vpn.um6p.ma/portal,POST,,,,10.10.12.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,vpn.um6p.ma
2025-05-26 11:37:42,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,DHCPD,ADDRESS_ASSIGN,Assigned IP 192.168.10.102 to MAC 00:1A:2B:3C:4D:1C on FastEthernet0/1,,,,router,
2025-05-26 11:37:47,jamal.alfaraj,SPAM_FILTER_UPDATED,Réception d’un email de mise à jour logicielle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 11:38:04,zohair.salim,,User session disconnected,,,,,,,192.168.45.67,,,,,,,,,,,,4726.0,UM6P-HR04,SeTrustedCredManAccessPrivilege,"CN=Finance_Reports,DC=um6p,DC=local",0xfc,,,,,,,,,,,,,,,,,,,ad,
2025-05-26 11:38:21,hala.karim,permission_escalation_attempt,User hala.karim attempted to escalate permissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iam,
2025-05-26 11:38:27,youssef.khalil,,Proxy chain détecté,,http://finance.um6p.ma/reports/q2,GET,,,,10.10.12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,finance.um6p.ma
2025-05-26 11:38:29,ali.mostafa,ACCOUNT_LOCK,Envoi d’un email de validation pour action urgente: Compte ali.mostafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 11:38:38,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,ACL,LOGGING,Denied TCP src 192.168.10.100/59217 dst 192.168.10.111/34623 by access-group 102,,,,router,
2025-05-26 11:38:52,kamilah.mohamed,EMAIL_ENCRYPTION_DISABLED,Signalement d’une tentative de fraude bancaire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 11:39:00,basim.zahran,EMAIL_FORWARDED_EXTERNAL,Renvoi d’un email avec données sensibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 11:39:42,sami.jaber,LOGIN_FROM_NEW_DEVICE,"Accès à la messagerie via VPN sécurisé: IP 10.10.12.65, Appareil 'IPAD-MINI-UM6P'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 11:39:53,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,LINEPROTO,UPDOWN,"Line protocol on Interface GigabitEthernet0/3, changed state to up",,,,router,
2025-05-26 11:39:55,hafsa.mansur,,Exécution de script JS inconnu,,http://um6p-ma-reporting.internal.net,GET,,,,10.10.12.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,um6p-ma-reporting.internal.net
2025-05-26 11:40:11,ibraheem.shaar,resource_shared,User ibraheem.shaar shared  with others,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iam,
2025-05-26 11:40:12,shatha.abdallah,,Lien accédé plusieurs fois en quelques secondes,,https://webmail.um6p.ma/login,POST,,,,10.10.12.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,webmail.um6p.ma
2025-05-26 11:40:28,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,ACL,LOGGING,Denied UDP src 192.168.10.126/28702 dst 192.168.10.127/56639 by access-group 100,,,,router,
2025-05-26 11:40:36,,allow,,tcp,,,192.168.1.46,172.217.22.14,,,2389.0,443.0,,,Allow-HTTPS,https,web,6338.0,6932.0,,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 11:40:39,,allow,,tcp,,,192.168.1.86,192.198.80.3,,,17867.0,27017.0,,,Allow-MongoDB,mongodb,database,4576.0,1330.0,,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 11:41:00,,allow,,udp,,,192.168.1.50,69.63.176.13,,,18347.0,514.0,,,Allow-Syslog,syslog,network-services,5361.0,8484.0,,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 11:41:00,,allow,,tcp,,,192.168.1.89,102.132.97.0,,,42278.0,80.0,,,Allow-HTTP,http,web,905.0,501.0,,"""Opera/9.80 (Windows NT 6.0) Presto/2.12.388 Version/12.14""",,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 11:41:08,manal.rashid,FORWARD_EMAIL,"Signalement d’email frauduleux via le portail: Destinataire 'sara.karim@gmail.com', Sujet 'Nouveau règlement intérieur UM6P'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 11:41:11,najat.omar,,,HTTPS,,,,,,,,,Medium,PC-Samira,,,,,,,,,,,,,,Success,LoginFailure,chrome.exe,services.exe,C:\Users\najat\.ssh\id_rsa,Malware Detected,,,,,,,,,,,,edr,
2025-05-26 11:41:13,ali.mostafa,ALERT_TRIGGERED,Notification d’une nouvelle règle de sécurité mail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 11:41:15,,allow,,tcp,,,192.168.1.83,104.198.14.52,,,25862.0,20.0,,,Allow-FTP-Data,ftp-data,file-transfer,6056.0,6616.0,,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 11:41:19,yara.khaled,LOGIN_FROM_NEW_DEVICE,"Envoi d’un email de validation pour action urgente: IP 10.10.12.38, Appareil 'IPHONE-13-UM6P'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 11:41:25,maya.hussein,group_left,User maya.hussein left group ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iam,
2025-05-26 11:41:29,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,LINEPROTO,UPDOWN,"Line protocol on Interface FastEthernet0/0, changed state to up",,,,router,
2025-05-26 11:41:32,fatima.alami,SEND_EMAIL,"Suppression d’un email de phishing détecté: Destinataire 'lina.abdulaziz@um6p.ma', Sujet 'Plan d’action suite à incident de phishing'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 11:41:41,hamza.karim,,Bloqué par firewall,,http://downloads.um6p.ma/drivers/gpu.exe,GET,,,,10.10.12.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,downloads.um6p.ma
2025-05-26 11:42:04,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,SYS,RELOAD,Reload requested by netadmin,,,,router,
2025-05-26 11:42:04,,allow,,tcp,,,192.168.1.52,69.63.176.13,,,9905.0,110.0,,,Allow-POP3,pop3,email,1431.0,4743.0,,"""Python-urllib/3.11""",,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 11:42:19,nawal.ibrahim,password_reset,Password reset initiated for user nawal.ibrahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iam,
2025-05-26 11:42:50,samira.karim,,Attempt to read AD schema,,,,,,,172.19.20.21,,,,,,,,,,,,4801.0,UM6P-ADMIN05,,"CN=LDAP://CN=Schema,CN=Configuration,DC=um6p,DC=local",0x9d,,,,,,,,,,,,,,,,,,,ad,
2025-05-26 11:42:52,rashid.nour,,,HTTPS,,,,,,,,,Critical,PC-Yasmin,,,,,,,,,,,,,,Allowed,UserRequest,powershell.exe,services.exe,C:\Users\rashid\Downloads\invoice.pdf,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-26 11:42:53,muhannad.almasri,,Connexion autorisée par règle spéciale FW,,http://dropbox.fake-um6p.com/share,GET,,,,10.10.12.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,dropbox.fake-um6p.com
2025-05-26 11:42:58,fahd.saadi,LOGIN_FROM_NEW_DEVICE,"Demande d’aide pour récupération de mot de passe: IP 10.10.12.50, Appareil 'SURFACE-GO'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 11:43:01,abdulrahman.karim,EMAIL_MARKED_UNREAD,Alerte déclenchée pour activités suspectes sur compte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 11:43:22,,allow,,tcp,,,192.168.1.48,31.13.71.36,,,24663.0,21.0,,,Allow-FTP-Control,ftp-control,file-transfer,2985.0,2062.0,,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 11:43:24,ghassan.sharif,group_joined,User ghassan.sharif joined group ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iam,
2025-05-26 11:43:25,nader.shams,ACCOUNT_SUSPENDED,Téléchargement d’un document d’audit sécurité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 11:43:37,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,OSPF,ADJCHG,Neighbor 192.168.10.115 on FastEthernet0/0 changed state to FULL,,,,router,
2025-05-26 11:43:47,amin.ghanim,,,DNS,,,,,,,,,High,PC-Jumana,,,,,,,,,,,,,,Blocked,Created,explorer.exe,winlogon.exe,C:\Windows\System32\notepad.exe,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-26 11:43:51,raed.saleh,,Téléchargement de script bloqué,,https://api.um6p.ma/data/submit,GET,,,,10.10.12.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,api.um6p.ma
2025-05-26 11:43:52,younes.abdullah,ALERT_TRIGGERED,Échec de connexion suite à tentative non autorisée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 11:43:53,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,DHCPD,RENEW,Lease renewed for IP 192.168.10.100 on Loopback0,,,,router,
2025-05-26 11:43:58,jamal.alfaraj,MARK_SPAM,Accès au webmail via un nouveau navigateur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 11:44:08,najat.omar,api_key_created,API key created for user najat.omar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iam,
2025-05-26 11:44:20,rasha.younis,EMAIL_DELETION,Changement de mot de passe demandé par utilisateur: Sujet 'Invitation à l’atelier de sensibilisation',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 11:44:29,sara.abdelkarim,,Requête suspecte vers CDN externe,,http://cache.um6p.ma/images/logo.png,GET,,,,10.10.12.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,cache.um6p.ma
2025-05-26 11:44:42,,allow,,tcp,,,192.168.1.17,151.101.1.69,,,18862.0,389.0,,,Allow-LDAP,ldap,directory-auth,7464.0,6718.0,,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 11:44:52,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,SYS,RELOAD,Reload requested by backup,,,,router,
2025-05-26 11:45:00,,allow,,tcp,,,192.168.1.23,104.21.64.45,,,7838.0,636.0,,,Allow-LDAPS,ldaps,directory-auth,3172.0,234.0,,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 11:45:46,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,DHCPD,ADDRESS_ASSIGN,Assigned IP 192.168.10.116 to MAC 00:1A:2B:3C:4D:2F on FastEthernet0/1,,,,router,
2025-05-26 11:45:51,noura.abdul,,Utilisateur bloqué par politique réseau,,http://ad.um6p.ma/sync,GET,,,,10.10.12.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,ad.um6p.ma
2025-05-26 11:45:52,samir.shaheen,token_revoked,Authentication token revoked for user samir.shaheen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iam,
2025-05-26 11:46:05,manar.halabi,,Normal logon - Admin workstation,,,,,,,10.12.13.14,,,,,,,,,,,,4946.0,UM6P-SALES05,,"CN=VPN_Access,DC=um6p,DC=local",0x19,,,,,,,,,,,,,,,,,,,ad,
2025-05-26 11:46:11,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,DHCPD,RENEW,Lease renewed for IP 192.168.10.113 on FastEthernet0/0,,,,router,
2025-05-26 11:46:20,adil.azzam,AUTO_REPLY_DISABLED,Demande d’aide pour récupération de mot de passe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 11:46:30,samir.shaheen,PASSWORD_ATTEMPT_BLOCKED,Renvoi d’un email avec données sensibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 11:46:56,samar.ridha,EMAIL_DELETION,Envoi d’un email avec des informations financières: Sujet 'Avis de maintenance réseau',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 11:46:57,raihan.abdul,access_granted,Access granted to slack_workspace for user raihan.abdul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slack_workspace,,,,,,,,iam,
2025-05-26 11:46:59,manar.halabi,,Connexion vers URL inconnue,,http://portal.um6p.ma/grades,GET,,,,10.10.12.100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,portal.um6p.ma
2025-05-26 11:47:02,yasmin.abdulrahman,,,SMB,,,,,,,,,High,PC-Mariyam,,,,,,,,,,,,,,Blocked,UserRequest,explorer.exe,cmd.exe,C:\Users\yasmin\AppData\Roaming\malicious.dll,Suspicious PowerShell Activity,,,,,,,,,,,,edr,
2025-05-26 11:47:16,,allow,,tcp,,,192.168.1.99,198.244.112.0,,,62305.0,21.0,,,Allow-FTP-Control,ftp-control,file-transfer,2938.0,1112.0,,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 11:47:18,wahid.farhan,EMAIL_RULE_CREATED,Consultation d’un email avec informations stratégiques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 11:47:41,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,UM6P,ROUTING,UPDATE,Route to 10.0.0.0/24 via 192.168.10.103 added,,,,router,
2025-05-26 11:47:44,sami.jaber,,Connexion sans User-Agent détectée,,http://internal-api.um6p.ma/v1,GET,,,,10.10.12.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proxy,internal-api.um6p.ma
2025-05-26 11:48:08,muhannad.almasri,access_request,User muhannad.almasri requested access to project_files,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project_files,,,,,,,,iam,
2025-05-26 11:48:21,wahid.farhan,REPORTED_PHISHING,Consultation d’un email avec pièce jointe malveillante: Sujet 'Rappel: Changement de mot de passe imminent',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mail,
2025-05-26 11:48:36,,allow,,tcp,,,192.168.1.86,203.0.113.99,,,55126.0,2222.0,,,Allow-Alt-SSH,alt-ssh,remote-access,1459.0,6089.0,,,,,,,,,,,,,,,,,,,,,,,,,,firewall,
2025-05-26 11:48:39,jafar.mohamed,,User password reset by administrator,,,,,,,10.10.0.1,,,,,,,,,,,,4672.0,UM6P-LABTEST04,,,,,,,,,,,,,,,,,,,,,,ad,
